,site_code,product_code,date,year,month,stock_distributed,region,district
30335,C3016,AS27132,2019-01-01,2019,1,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30336,C3016,AS27132,2019-02-01,2019,2,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30337,C3016,AS27132,2019-03-01,2019,3,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30338,C3016,AS27132,2019-04-01,2019,4,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30339,C3016,AS27132,2019-05-01,2019,5,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30340,C3016,AS27132,2019-06-01,2019,6,3.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30341,C3016,AS27132,2019-07-01,2019,7,7.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30342,C3016,AS27132,2019-08-01,2019,8,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30343,C3016,AS27132,2019-09-01,2019,9,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30344,C3016,AS27133,2018-03-01,2018,3,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30345,C3016,AS27133,2018-04-01,2018,4,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30346,C3016,AS27133,2018-05-01,2018,5,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30347,C3016,AS27133,2018-06-01,2018,6,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30348,C3016,AS27133,2018-07-01,2018,7,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30349,C3016,AS27133,2018-08-01,2018,8,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30350,C3016,AS27133,2018-09-01,2018,9,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30351,C3016,AS27133,2018-10-01,2018,10,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30352,C3016,AS27133,2018-11-01,2018,11,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30353,C3016,AS27133,2018-12-01,2018,12,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30354,C3016,AS27133,2019-01-01,2019,1,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30355,C3016,AS27133,2019-02-01,2019,2,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30356,C3016,AS27133,2019-03-01,2019,3,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30357,C3016,AS27133,2019-04-01,2019,4,50.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30358,C3016,AS27133,2019-05-01,2019,5,25.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30359,C3016,AS27133,2019-06-01,2019,6,75.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30360,C3016,AS27133,2019-07-01,2019,7,75.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30361,C3016,AS27133,2019-08-01,2019,8,50.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30362,C3016,AS27133,2019-09-01,2019,9,25.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30363,C3016,AS27134,2018-03-01,2018,3,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30364,C3016,AS27134,2018-04-01,2018,4,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30365,C3016,AS27134,2018-05-01,2018,5,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30366,C3016,AS27134,2018-06-01,2018,6,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30367,C3016,AS27134,2018-07-01,2018,7,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30368,C3016,AS27134,2018-08-01,2018,8,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30369,C3016,AS27134,2018-09-01,2018,9,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30370,C3016,AS27134,2018-10-01,2018,10,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30371,C3016,AS27134,2018-11-01,2018,11,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30372,C3016,AS27134,2018-12-01,2018,12,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30373,C3016,AS27134,2019-01-01,2019,1,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30374,C3016,AS27134,2019-02-01,2019,2,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30375,C3016,AS27134,2019-03-01,2019,3,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30376,C3016,AS27134,2019-04-01,2019,4,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30377,C3016,AS27134,2019-05-01,2019,5,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30378,C3016,AS27134,2019-06-01,2019,6,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30379,C3016,AS27134,2019-07-01,2019,7,40.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30380,C3016,AS27134,2019-08-01,2019,8,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30381,C3016,AS27134,2019-09-01,2019,9,25.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30382,C3016,AS27137,2018-03-01,2018,3,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30383,C3016,AS27137,2018-04-01,2018,4,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30384,C3016,AS27137,2018-05-01,2018,5,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30385,C3016,AS27137,2018-06-01,2018,6,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30386,C3016,AS27137,2018-07-01,2018,7,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30387,C3016,AS27137,2018-08-01,2018,8,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30388,C3016,AS27137,2018-09-01,2018,9,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30389,C3016,AS27137,2018-10-01,2018,10,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30390,C3016,AS27137,2018-11-01,2018,11,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30391,C3016,AS27137,2018-12-01,2018,12,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30392,C3016,AS27137,2019-01-01,2019,1,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30393,C3016,AS27137,2019-02-01,2019,2,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30394,C3016,AS27137,2019-03-01,2019,3,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30395,C3016,AS27137,2019-04-01,2019,4,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30396,C3016,AS27137,2019-05-01,2019,5,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30397,C3016,AS27137,2019-06-01,2019,6,20.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30398,C3016,AS27137,2019-07-01,2019,7,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30399,C3016,AS27137,2019-08-01,2019,8,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30400,C3016,AS27137,2019-09-01,2019,9,10.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30401,C3016,AS27139,2018-03-01,2018,3,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30402,C3016,AS27139,2018-04-01,2018,4,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30403,C3016,AS27139,2018-05-01,2018,5,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30404,C3016,AS27139,2018-06-01,2018,6,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30405,C3016,AS27139,2018-07-01,2018,7,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30406,C3016,AS27139,2018-08-01,2018,8,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30407,C3016,AS27139,2018-09-01,2018,9,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30408,C3016,AS27139,2018-10-01,2018,10,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30409,C3016,AS27139,2018-11-01,2018,11,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30410,C3016,AS27139,2018-12-01,2018,12,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30411,C3016,AS27139,2019-01-01,2019,1,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30412,C3016,AS27139,2019-02-01,2019,2,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30413,C3016,AS27139,2019-03-01,2019,3,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30414,C3016,AS27139,2019-04-01,2019,4,0.0,PORO-TCHOLOGO-BAGOUE,KORHOGO
30415,C3017,AS21126,2019-04-01,2019,4,0.0,WORODOUGOU-BERE,MANKONO
30416,C3017,AS27000,2016-03-01,2016,3,15.0,WORODOUGOU-BERE,MANKONO
30417,C3017,AS27000,2016-04-01,2016,4,12.0,WORODOUGOU-BERE,MANKONO
30418,C3017,AS27000,2016-05-01,2016,5,0.0,WORODOUGOU-BERE,MANKONO
30419,C3017,AS27000,2016-06-01,2016,6,0.0,WORODOUGOU-BERE,MANKONO
30420,C3017,AS27000,2016-07-01,2016,7,2.0,WORODOUGOU-BERE,MANKONO
30421,C3017,AS27000,2016-08-01,2016,8,9.0,WORODOUGOU-BERE,MANKONO
30422,C3017,AS27000,2016-09-01,2016,9,9.0,WORODOUGOU-BERE,MANKONO
30423,C3017,AS27000,2016-10-01,2016,10,12.0,WORODOUGOU-BERE,MANKONO
30424,C3017,AS27000,2016-11-01,2016,11,30.0,WORODOUGOU-BERE,MANKONO
30425,C3017,AS27000,2016-12-01,2016,12,9.0,WORODOUGOU-BERE,MANKONO
30426,C3017,AS27000,2017-01-01,2017,1,13.0,WORODOUGOU-BERE,MANKONO
30427,C3017,AS27000,2017-02-01,2017,2,24.0,WORODOUGOU-BERE,MANKONO
30428,C3017,AS27000,2017-03-01,2017,3,18.0,WORODOUGOU-BERE,MANKONO
30429,C3017,AS27000,2017-04-01,2017,4,18.0,WORODOUGOU-BERE,MANKONO
30430,C3017,AS27000,2017-05-01,2017,5,24.0,WORODOUGOU-BERE,MANKONO
30431,C3017,AS27000,2017-06-01,2017,6,15.0,WORODOUGOU-BERE,MANKONO
30432,C3017,AS27000,2017-07-01,2017,7,15.0,WORODOUGOU-BERE,MANKONO
30433,C3017,AS27000,2017-08-01,2017,8,24.0,WORODOUGOU-BERE,MANKONO
30434,C3017,AS27000,2017-09-01,2017,9,15.0,WORODOUGOU-BERE,MANKONO
30435,C3017,AS27000,2017-10-01,2017,10,3.0,WORODOUGOU-BERE,MANKONO
30436,C3017,AS27000,2017-11-01,2017,11,3.0,WORODOUGOU-BERE,MANKONO
30437,C3017,AS27000,2017-12-01,2017,12,12.0,WORODOUGOU-BERE,MANKONO
30438,C3017,AS27000,2018-01-01,2018,1,18.0,WORODOUGOU-BERE,MANKONO
30439,C3017,AS27000,2018-02-01,2018,2,18.0,WORODOUGOU-BERE,MANKONO
30440,C3017,AS27000,2018-03-01,2018,3,24.0,WORODOUGOU-BERE,MANKONO
30441,C3017,AS27000,2018-04-01,2018,4,45.0,WORODOUGOU-BERE,MANKONO
30442,C3017,AS27000,2018-05-01,2018,5,27.0,WORODOUGOU-BERE,MANKONO
30443,C3017,AS27000,2018-06-01,2018,6,21.0,WORODOUGOU-BERE,MANKONO
30444,C3017,AS27000,2018-07-01,2018,7,30.0,WORODOUGOU-BERE,MANKONO
30445,C3017,AS27000,2018-08-01,2018,8,21.0,WORODOUGOU-BERE,MANKONO
30446,C3017,AS27000,2018-09-01,2018,9,9.0,WORODOUGOU-BERE,MANKONO
30447,C3017,AS27000,2018-10-01,2018,10,42.0,WORODOUGOU-BERE,MANKONO
30448,C3017,AS27000,2018-11-01,2018,11,33.0,WORODOUGOU-BERE,MANKONO
30449,C3017,AS27000,2018-12-01,2018,12,54.0,WORODOUGOU-BERE,MANKONO
30450,C3017,AS27000,2019-01-01,2019,1,27.0,WORODOUGOU-BERE,MANKONO
30451,C3017,AS27000,2019-02-01,2019,2,15.0,WORODOUGOU-BERE,MANKONO
30452,C3017,AS27000,2019-03-01,2019,3,36.0,WORODOUGOU-BERE,MANKONO
30453,C3017,AS27000,2019-04-01,2019,4,30.0,WORODOUGOU-BERE,MANKONO
30454,C3017,AS27000,2019-05-01,2019,5,21.0,WORODOUGOU-BERE,MANKONO
30455,C3017,AS27000,2019-06-01,2019,6,24.0,WORODOUGOU-BERE,MANKONO
30456,C3017,AS27000,2019-07-01,2019,7,57.0,WORODOUGOU-BERE,MANKONO
30457,C3017,AS27000,2019-08-01,2019,8,39.0,WORODOUGOU-BERE,MANKONO
30458,C3017,AS27000,2019-09-01,2019,9,21.0,WORODOUGOU-BERE,MANKONO
30459,C3017,AS27132,2016-03-01,2016,3,48.0,WORODOUGOU-BERE,MANKONO
30460,C3017,AS27132,2016-04-01,2016,4,15.0,WORODOUGOU-BERE,MANKONO
30461,C3017,AS27132,2016-05-01,2016,5,9.0,WORODOUGOU-BERE,MANKONO
30462,C3017,AS27132,2016-06-01,2016,6,4.0,WORODOUGOU-BERE,MANKONO
30463,C3017,AS27132,2016-07-01,2016,7,15.0,WORODOUGOU-BERE,MANKONO
30464,C3017,AS27132,2016-08-01,2016,8,6.0,WORODOUGOU-BERE,MANKONO
30465,C3017,AS27132,2016-09-01,2016,9,6.0,WORODOUGOU-BERE,MANKONO
30466,C3017,AS27132,2016-10-01,2016,10,6.0,WORODOUGOU-BERE,MANKONO
30467,C3017,AS27132,2016-11-01,2016,11,12.0,WORODOUGOU-BERE,MANKONO
30468,C3017,AS27132,2016-12-01,2016,12,0.0,WORODOUGOU-BERE,MANKONO
30469,C3017,AS27132,2017-01-01,2017,1,3.0,WORODOUGOU-BERE,MANKONO
30470,C3017,AS27132,2017-02-01,2017,2,6.0,WORODOUGOU-BERE,MANKONO
30471,C3017,AS27132,2017-03-01,2017,3,3.0,WORODOUGOU-BERE,MANKONO
30472,C3017,AS27132,2017-04-01,2017,4,27.0,WORODOUGOU-BERE,MANKONO
30473,C3017,AS27132,2017-05-01,2017,5,3.0,WORODOUGOU-BERE,MANKONO
30474,C3017,AS27132,2017-06-01,2017,6,0.0,WORODOUGOU-BERE,MANKONO
30475,C3017,AS27132,2017-07-01,2017,7,9.0,WORODOUGOU-BERE,MANKONO
30476,C3017,AS27132,2017-08-01,2017,8,6.0,WORODOUGOU-BERE,MANKONO
30477,C3017,AS27132,2017-09-01,2017,9,0.0,WORODOUGOU-BERE,MANKONO
30478,C3017,AS27132,2017-10-01,2017,10,18.0,WORODOUGOU-BERE,MANKONO
30479,C3017,AS27132,2017-11-01,2017,11,0.0,WORODOUGOU-BERE,MANKONO
30480,C3017,AS27132,2017-12-01,2017,12,6.0,WORODOUGOU-BERE,MANKONO
30481,C3017,AS27132,2018-01-01,2018,1,12.0,WORODOUGOU-BERE,MANKONO
30482,C3017,AS27132,2018-02-01,2018,2,9.0,WORODOUGOU-BERE,MANKONO
30483,C3017,AS27132,2018-03-01,2018,3,9.0,WORODOUGOU-BERE,MANKONO
30484,C3017,AS27132,2018-04-01,2018,4,3.0,WORODOUGOU-BERE,MANKONO
30485,C3017,AS27132,2018-05-01,2018,5,3.0,WORODOUGOU-BERE,MANKONO
30486,C3017,AS27132,2018-06-01,2018,6,9.0,WORODOUGOU-BERE,MANKONO
30487,C3017,AS27132,2018-07-01,2018,7,3.0,WORODOUGOU-BERE,MANKONO
30488,C3017,AS27132,2018-08-01,2018,8,0.0,WORODOUGOU-BERE,MANKONO
30489,C3017,AS27132,2018-09-01,2018,9,6.0,WORODOUGOU-BERE,MANKONO
30490,C3017,AS27132,2018-10-01,2018,10,3.0,WORODOUGOU-BERE,MANKONO
30491,C3017,AS27132,2018-11-01,2018,11,9.0,WORODOUGOU-BERE,MANKONO
30492,C3017,AS27132,2018-12-01,2018,12,6.0,WORODOUGOU-BERE,MANKONO
30493,C3017,AS27132,2019-01-01,2019,1,3.0,WORODOUGOU-BERE,MANKONO
30494,C3017,AS27132,2019-02-01,2019,2,0.0,WORODOUGOU-BERE,MANKONO
30495,C3017,AS27132,2019-03-01,2019,3,0.0,WORODOUGOU-BERE,MANKONO
30496,C3017,AS27132,2019-04-01,2019,4,0.0,WORODOUGOU-BERE,MANKONO
30497,C3017,AS27132,2019-05-01,2019,5,0.0,WORODOUGOU-BERE,MANKONO
30498,C3017,AS27132,2019-06-01,2019,6,0.0,WORODOUGOU-BERE,MANKONO
30499,C3017,AS27132,2019-07-01,2019,7,0.0,WORODOUGOU-BERE,MANKONO
30500,C3017,AS27132,2019-08-01,2019,8,0.0,WORODOUGOU-BERE,MANKONO
30501,C3017,AS27132,2019-09-01,2019,9,0.0,WORODOUGOU-BERE,MANKONO
30502,C3017,AS27133,2016-03-01,2016,3,41.0,WORODOUGOU-BERE,MANKONO
30503,C3017,AS27133,2016-04-01,2016,4,62.0,WORODOUGOU-BERE,MANKONO
30504,C3017,AS27133,2016-05-01,2016,5,55.0,WORODOUGOU-BERE,MANKONO
30505,C3017,AS27133,2016-06-01,2016,6,52.0,WORODOUGOU-BERE,MANKONO
30506,C3017,AS27133,2016-07-01,2016,7,45.0,WORODOUGOU-BERE,MANKONO
30507,C3017,AS27133,2016-08-01,2016,8,81.0,WORODOUGOU-BERE,MANKONO
30508,C3017,AS27133,2016-09-01,2016,9,40.0,WORODOUGOU-BERE,MANKONO
30509,C3017,AS27133,2016-10-01,2016,10,50.0,WORODOUGOU-BERE,MANKONO
30510,C3017,AS27133,2016-11-01,2016,11,55.0,WORODOUGOU-BERE,MANKONO
30511,C3017,AS27133,2016-12-01,2016,12,44.0,WORODOUGOU-BERE,MANKONO
30512,C3017,AS27133,2017-01-01,2017,1,28.0,WORODOUGOU-BERE,MANKONO
30513,C3017,AS27133,2017-02-01,2017,2,45.0,WORODOUGOU-BERE,MANKONO
30514,C3017,AS27133,2017-03-01,2017,3,45.0,WORODOUGOU-BERE,MANKONO
30515,C3017,AS27133,2017-04-01,2017,4,88.0,WORODOUGOU-BERE,MANKONO
30516,C3017,AS27133,2017-05-01,2017,5,40.0,WORODOUGOU-BERE,MANKONO
30517,C3017,AS27133,2017-06-01,2017,6,14.0,WORODOUGOU-BERE,MANKONO
30518,C3017,AS27133,2017-07-01,2017,7,24.0,WORODOUGOU-BERE,MANKONO
30519,C3017,AS27133,2017-08-01,2017,8,43.0,WORODOUGOU-BERE,MANKONO
30520,C3017,AS27133,2017-09-01,2017,9,52.0,WORODOUGOU-BERE,MANKONO
30521,C3017,AS27133,2017-10-01,2017,10,38.0,WORODOUGOU-BERE,MANKONO
30522,C3017,AS27133,2017-11-01,2017,11,7.0,WORODOUGOU-BERE,MANKONO
30523,C3017,AS27133,2017-12-01,2017,12,24.0,WORODOUGOU-BERE,MANKONO
30524,C3017,AS27133,2018-01-01,2018,1,24.0,WORODOUGOU-BERE,MANKONO
30525,C3017,AS27133,2018-02-01,2018,2,20.0,WORODOUGOU-BERE,MANKONO
30526,C3017,AS27133,2018-03-01,2018,3,16.0,WORODOUGOU-BERE,MANKONO
30527,C3017,AS27133,2018-04-01,2018,4,19.0,WORODOUGOU-BERE,MANKONO
30528,C3017,AS27133,2018-05-01,2018,5,5.0,WORODOUGOU-BERE,MANKONO
30529,C3017,AS27133,2018-06-01,2018,6,40.0,WORODOUGOU-BERE,MANKONO
30530,C3017,AS27133,2018-07-01,2018,7,22.0,WORODOUGOU-BERE,MANKONO
30531,C3017,AS27133,2018-08-01,2018,8,73.0,WORODOUGOU-BERE,MANKONO
30532,C3017,AS27133,2018-09-01,2018,9,37.0,WORODOUGOU-BERE,MANKONO
30533,C3017,AS27133,2018-10-01,2018,10,71.0,WORODOUGOU-BERE,MANKONO
30534,C3017,AS27133,2018-11-01,2018,11,19.0,WORODOUGOU-BERE,MANKONO
30535,C3017,AS27133,2018-12-01,2018,12,19.0,WORODOUGOU-BERE,MANKONO
30536,C3017,AS27133,2019-01-01,2019,1,22.0,WORODOUGOU-BERE,MANKONO
30537,C3017,AS27133,2019-02-01,2019,2,27.0,WORODOUGOU-BERE,MANKONO
30538,C3017,AS27133,2019-03-01,2019,3,41.0,WORODOUGOU-BERE,MANKONO
30539,C3017,AS27133,2019-04-01,2019,4,9.0,WORODOUGOU-BERE,MANKONO
30540,C3017,AS27133,2019-05-01,2019,5,58.0,WORODOUGOU-BERE,MANKONO
30541,C3017,AS27133,2019-06-01,2019,6,71.0,WORODOUGOU-BERE,MANKONO
30542,C3017,AS27133,2019-07-01,2019,7,9.0,WORODOUGOU-BERE,MANKONO
30543,C3017,AS27133,2019-08-01,2019,8,39.0,WORODOUGOU-BERE,MANKONO
30544,C3017,AS27133,2019-09-01,2019,9,13.0,WORODOUGOU-BERE,MANKONO
30545,C3017,AS27134,2016-03-01,2016,3,2.0,WORODOUGOU-BERE,MANKONO
30546,C3017,AS27134,2016-04-01,2016,4,6.0,WORODOUGOU-BERE,MANKONO
30547,C3017,AS27134,2016-05-01,2016,5,5.0,WORODOUGOU-BERE,MANKONO
30548,C3017,AS27134,2016-06-01,2016,6,3.0,WORODOUGOU-BERE,MANKONO
30549,C3017,AS27134,2016-07-01,2016,7,1.0,WORODOUGOU-BERE,MANKONO
30550,C3017,AS27134,2016-08-01,2016,8,4.0,WORODOUGOU-BERE,MANKONO
30551,C3017,AS27134,2016-09-01,2016,9,7.0,WORODOUGOU-BERE,MANKONO
30552,C3017,AS27134,2016-10-01,2016,10,2.0,WORODOUGOU-BERE,MANKONO
30553,C3017,AS27134,2016-11-01,2016,11,5.0,WORODOUGOU-BERE,MANKONO
30554,C3017,AS27134,2016-12-01,2016,12,4.0,WORODOUGOU-BERE,MANKONO
30555,C3017,AS27134,2017-01-01,2017,1,4.0,WORODOUGOU-BERE,MANKONO
30556,C3017,AS27134,2017-02-01,2017,2,3.0,WORODOUGOU-BERE,MANKONO
30557,C3017,AS27134,2017-03-01,2017,3,4.0,WORODOUGOU-BERE,MANKONO
30558,C3017,AS27134,2017-04-01,2017,4,16.0,WORODOUGOU-BERE,MANKONO
30559,C3017,AS27134,2017-05-01,2017,5,5.0,WORODOUGOU-BERE,MANKONO
30560,C3017,AS27134,2017-06-01,2017,6,4.0,WORODOUGOU-BERE,MANKONO
30561,C3017,AS27134,2017-07-01,2017,7,3.0,WORODOUGOU-BERE,MANKONO
30562,C3017,AS27134,2017-08-01,2017,8,4.0,WORODOUGOU-BERE,MANKONO
30563,C3017,AS27134,2017-09-01,2017,9,3.0,WORODOUGOU-BERE,MANKONO
30564,C3017,AS27134,2017-10-01,2017,10,4.0,WORODOUGOU-BERE,MANKONO
30565,C3017,AS27134,2017-11-01,2017,11,14.0,WORODOUGOU-BERE,MANKONO
30566,C3017,AS27134,2017-12-01,2017,12,4.0,WORODOUGOU-BERE,MANKONO
30567,C3017,AS27134,2018-01-01,2018,1,15.0,WORODOUGOU-BERE,MANKONO
30568,C3017,AS27134,2018-02-01,2018,2,5.0,WORODOUGOU-BERE,MANKONO
30569,C3017,AS27134,2018-03-01,2018,3,13.0,WORODOUGOU-BERE,MANKONO
30570,C3017,AS27134,2018-04-01,2018,4,1.0,WORODOUGOU-BERE,MANKONO
30571,C3017,AS27134,2018-05-01,2018,5,1.0,WORODOUGOU-BERE,MANKONO
30572,C3017,AS27134,2018-06-01,2018,6,13.0,WORODOUGOU-BERE,MANKONO
30573,C3017,AS27134,2018-07-01,2018,7,3.0,WORODOUGOU-BERE,MANKONO
30574,C3017,AS27134,2018-08-01,2018,8,16.0,WORODOUGOU-BERE,MANKONO
30575,C3017,AS27134,2018-09-01,2018,9,2.0,WORODOUGOU-BERE,MANKONO
30576,C3017,AS27134,2018-10-01,2018,10,3.0,WORODOUGOU-BERE,MANKONO
30577,C3017,AS27134,2018-11-01,2018,11,3.0,WORODOUGOU-BERE,MANKONO
30578,C3017,AS27134,2018-12-01,2018,12,3.0,WORODOUGOU-BERE,MANKONO
30579,C3017,AS27134,2019-01-01,2019,1,4.0,WORODOUGOU-BERE,MANKONO
30580,C3017,AS27134,2019-02-01,2019,2,0.0,WORODOUGOU-BERE,MANKONO
30581,C3017,AS27134,2019-03-01,2019,3,0.0,WORODOUGOU-BERE,MANKONO
30582,C3017,AS27134,2019-04-01,2019,4,0.0,WORODOUGOU-BERE,MANKONO
30583,C3017,AS27134,2019-05-01,2019,5,1.0,WORODOUGOU-BERE,MANKONO
30584,C3017,AS27134,2019-06-01,2019,6,4.0,WORODOUGOU-BERE,MANKONO
30585,C3017,AS27134,2019-07-01,2019,7,1.0,WORODOUGOU-BERE,MANKONO
30586,C3017,AS27134,2019-08-01,2019,8,1.0,WORODOUGOU-BERE,MANKONO
30587,C3017,AS27134,2019-09-01,2019,9,2.0,WORODOUGOU-BERE,MANKONO
30588,C3017,AS27137,2016-03-01,2016,3,7.0,WORODOUGOU-BERE,MANKONO
30589,C3017,AS27137,2016-04-01,2016,4,19.0,WORODOUGOU-BERE,MANKONO
30590,C3017,AS27137,2016-05-01,2016,5,6.0,WORODOUGOU-BERE,MANKONO
30591,C3017,AS27137,2016-06-01,2016,6,3.0,WORODOUGOU-BERE,MANKONO
30592,C3017,AS27137,2016-07-01,2016,7,0.0,WORODOUGOU-BERE,MANKONO
30593,C3017,AS27137,2016-08-01,2016,8,13.0,WORODOUGOU-BERE,MANKONO
30594,C3017,AS27137,2016-09-01,2016,9,2.0,WORODOUGOU-BERE,MANKONO
30595,C3017,AS27137,2016-10-01,2016,10,5.0,WORODOUGOU-BERE,MANKONO
30596,C3017,AS27137,2016-11-01,2016,11,10.0,WORODOUGOU-BERE,MANKONO
30597,C3017,AS27137,2016-12-01,2016,12,3.0,WORODOUGOU-BERE,MANKONO
30598,C3017,AS27137,2017-01-01,2017,1,6.0,WORODOUGOU-BERE,MANKONO
30599,C3017,AS27137,2017-02-01,2017,2,3.0,WORODOUGOU-BERE,MANKONO
30600,C3017,AS27137,2017-03-01,2017,3,18.0,WORODOUGOU-BERE,MANKONO
30601,C3017,AS27137,2017-04-01,2017,4,50.0,WORODOUGOU-BERE,MANKONO
30602,C3017,AS27137,2017-05-01,2017,5,50.0,WORODOUGOU-BERE,MANKONO
30603,C3017,AS27137,2017-06-01,2017,6,10.0,WORODOUGOU-BERE,MANKONO
30604,C3017,AS27137,2017-07-01,2017,7,6.0,WORODOUGOU-BERE,MANKONO
30605,C3017,AS27137,2017-08-01,2017,8,20.0,WORODOUGOU-BERE,MANKONO
30606,C3017,AS27137,2017-09-01,2017,9,18.0,WORODOUGOU-BERE,MANKONO
30607,C3017,AS27137,2017-10-01,2017,10,3.0,WORODOUGOU-BERE,MANKONO
30608,C3017,AS27137,2017-11-01,2017,11,2.0,WORODOUGOU-BERE,MANKONO
30609,C3017,AS27137,2017-12-01,2017,12,0.0,WORODOUGOU-BERE,MANKONO
30610,C3017,AS27137,2018-01-01,2018,1,13.0,WORODOUGOU-BERE,MANKONO
30611,C3017,AS27137,2018-02-01,2018,2,18.0,WORODOUGOU-BERE,MANKONO
30612,C3017,AS27137,2018-03-01,2018,3,15.0,WORODOUGOU-BERE,MANKONO
30613,C3017,AS27137,2018-04-01,2018,4,9.0,WORODOUGOU-BERE,MANKONO
30614,C3017,AS27137,2018-05-01,2018,5,2.0,WORODOUGOU-BERE,MANKONO
30615,C3017,AS27137,2018-06-01,2018,6,8.0,WORODOUGOU-BERE,MANKONO
30616,C3017,AS27137,2018-07-01,2018,7,21.0,WORODOUGOU-BERE,MANKONO
30617,C3017,AS27137,2018-08-01,2018,8,9.0,WORODOUGOU-BERE,MANKONO
