,date,district,site_code,product_code,pred_share_districtlev,agg_level
30100,2019-04-01,BOUNDIALI,C3015,AS27000,0.2107142857142857,district
20056,2019-04-01,BOUAFLE,C2011,AS42018,0.2,district
30338,2019-04-01,KORHOGO,C3016,AS27132,0.025125628140703515,district
14537,2019-04-01,YOPOUGON-OUEST-SONGON,C1099,AS27138,0.4935309932462467,district
11299,2019-04-01,COCODY-BINGERVILLE,C1086,AS27000,0.8228955162048892,district
30582,2019-04-01,MANKONO,C3017,AS27134,0.3105204640327458,district
9072,2019-04-01,TREICHVILLE-MARCORY,C1072,AS27138,0.17810351761519255,district
11230,2019-04-01,ANYAMA,C1084,AS27138,0.7356848059126052,district
5543,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1051,AS21126,0.009402928343811555,district
3744,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1027,AS27134,0.15834967191289068,district
30539,2019-04-01,MANKONO,C3017,AS27133,0.8303091606402241,district
1660,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1014,AS17005,0.0,district
24807,2019-04-01,SINFRA,C2063,AS27000,0.8228955162048892,district
17681,2019-04-01,DALOA,C2003,AS27137,0.4542667320180488,district
13243,2019-04-01,JACQUEVILLE,C1092,AS21126,0.0,district
24847,2019-04-01,SINFRA,C2063,AS27132,0.07037549350345326,district
30496,2019-04-01,MANKONO,C3017,AS27132,0.005714723246365774,district
6472,2019-04-01,COCODY-BINGERVILLE,C1056,AS27000,0.04127512394385296,district
17701,2019-04-01,DALOA,C2003,AS27138,0.36479894713406563,district
20110,2019-04-01,SOUBRE,C2015,AS21126,0.0,district
30453,2019-04-01,MANKONO,C3017,AS27000,0.8228955162048892,district
30415,2019-04-01,MANKONO,C3017,AS21126,0.0,district
3656,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1027,AS27132,0.15186884407004733,district
30357,2019-04-01,KORHOGO,C3016,AS27133,0.12562814070351758,district
11258,2019-04-01,COCODY-BINGERVILLE,C1086,AS21126,0.0,district
9028,2019-04-01,TREICHVILLE-MARCORY,C1072,AS27137,0.17050677169939582,district
30376,2019-04-01,KORHOGO,C3016,AS27134,0.0,district
17741,2019-04-01,DALOA,C2003,AS42018,0.0,district
8984,2019-04-01,TREICHVILLE-MARCORY,C1072,AS27134,0.30827855833295725,district
24927,2019-04-01,SINFRA,C2063,AS27134,0.6408161508276338,district
3700,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1027,AS27133,0.1290967747842757,district
30395,2019-04-01,KORHOGO,C3016,AS27137,0.0,district
15244,2019-04-01,TIASSALE,C1112,AS27133,0.13866666666666666,district
24887,2019-04-01,SINFRA,C2063,AS27133,0.7845697053363562,district
1670,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1014,AS21126,0.016397009284454624,district
30414,2019-04-01,KORHOGO,C3016,AS27139,0.0,district
8249,2019-04-01,YOPOUGON-OUEST-SONGON,C1067,AS27132,0.0,district
17604,2019-04-01,DALOA,C2003,AS27133,0.31631038948487217,district
1738,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1014,AS27134,0.026623371542176387,district
25175,2019-04-01,SOUBRE,C2064,AS27133,0.7755240395358118,district
5645,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1051,AS27133,0.0787330427547836,district
29731,2019-04-01,KATIOLA,C3013,AS27134,0.68001156312947,district
3512,2019-04-01,ABOBO-EST,C1026,AS27138,0.12283628380781308,district
15154,2019-04-01,TIASSALE,C1112,AS27000,0.1972012578616352,district
25447,2019-04-01,TIASSALE,C2065,AS17005,0.0,district
29686,2019-04-01,KATIOLA,C3013,AS27133,0.7845697053363562,district
6343,2019-04-01,COCODY-BINGERVILLE,C1055,AS27139,0.000130844777911234,district
13056,2019-04-01,GRAND-LAHOU,C1091,AS27132,0.09185376501920955,district
25453,2019-04-01,TIASSALE,C2065,AS21126,0.0,district
29641,2019-04-01,KATIOLA,C3013,AS27132,0.08045632471260218,district
1806,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1014,AS42018,0.002231098323665945,district
11562,2019-04-01,GRAND-BASSAM,C1087,AS17005,0.0,district
19883,2019-04-01,BOUAFLE,C2011,AS27134,0.49819624819624825,district
29596,2019-04-01,KATIOLA,C3013,AS27000,0.8228955162048892,district
19928,2019-04-01,BOUAFLE,C2011,AS27137,0.3,district
25498,2019-04-01,TIASSALE,C2065,AS27000,0.6462404580143524,district
18037,2019-04-01,DIVO,C2005,AS27000,0.8228651449780452,district
3467,2019-04-01,ABOBO-EST,C1026,AS27137,0.29677866871411174,district
25543,2019-04-01,TIASSALE,C2065,AS27132,0.05067967393355392,district
8896,2019-04-01,TREICHVILLE-MARCORY,C1072,AS27132,0.14917331509455628,district
1823,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1014,AS46000,0.08974178491565489,district
29551,2019-04-01,KATIOLA,C3013,AS21126,0.0,district
13013,2019-04-01,GRAND-LAHOU,C1091,AS27000,0.8228955162048892,district
11568,2019-04-01,GRAND-BASSAM,C1087,AS21126,0.0,district
8371,2019-04-01,YOPOUGON-OUEST-SONGON,C1067,AS27137,0.11845526985320035,district
19838,2019-04-01,BOUAFLE,C2011,AS27133,0.5904830917874397,district
29527,2019-04-01,FERKESSEDOUGOU,C3012,AS27139,0.1,district
25588,2019-04-01,TIASSALE,C2065,AS27133,0.4664109234109259,district
5689,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1051,AS27134,0.09433732256708545,district
29485,2019-04-01,FERKESSEDOUGOU,C3012,AS27138,0.6868057915716883,district
14552,2019-04-01,YOPOUGON-OUEST-SONGON,C1099,AS42018,0.0528046421663443,district
29776,2019-04-01,KATIOLA,C3013,AS27137,0.6868057915716883,district
17994,2019-04-01,DIMBOKRO,C2004,AS27139,0.0,district
25404,2019-04-01,SOUBRE,C2064,AS46000,0.19925159904058506,district
11434,2019-04-01,COCODY-BINGERVILLE,C1086,AS27134,0.45067390971089927,district
19973,2019-04-01,BOUAFLE,C2011,AS27138,0.5527093596059112,district
25220,2019-04-01,SOUBRE,C2064,AS27134,0.3800496041272111,district
30059,2019-04-01,BOUNDIALI,C3014,AS27138,0.1367208190924962,district
17899,2019-04-01,DIMBOKRO,C2004,AS27134,0.7789120645096703,district
1755,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1014,AS27137,0.0946564214071228,district
13171,2019-04-01,GRAND-LAHOU,C1091,AS27137,0.7041392563368725,district
30023,2019-04-01,BOUNDIALI,C3014,AS27137,0.19358255808469496,district
3568,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1027,AS21126,0.0,district
15199,2019-04-01,TIASSALE,C1112,AS27132,0.06327476241316347,district
25265,2019-04-01,SOUBRE,C2064,AS27137,0.7041392563368725,district
8328,2019-04-01,YOPOUGON-OUEST-SONGON,C1067,AS27134,0.022687886825817863,district
29994,2019-04-01,BOUNDIALI,C3014,AS27134,0.14481974059270836,district
11472,2019-04-01,COCODY-BINGERVILLE,C1086,AS27137,0.6525445292791362,district
17931,2019-04-01,DIMBOKRO,C2004,AS27137,0.6868057915716883,district
25310,2019-04-01,SOUBRE,C2064,AS27138,0.6868057915716883,district
29967,2019-04-01,BOUNDIALI,C3014,AS27133,0.1555919551759933,district
29821,2019-04-01,KATIOLA,C3013,AS27138,0.7041392563368725,district
3558,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1027,AS17005,0.0,district
13098,2019-04-01,GRAND-LAHOU,C1091,AS27133,0.5809954009238314,district
14546,2019-04-01,YOPOUGON-OUEST-SONGON,C1099,AS27139,0.0,district
1789,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1014,AS27139,0.0,district
11517,2019-04-01,COCODY-BINGERVILLE,C1086,AS27138,0.49880077743768086,district
3612,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1027,AS27000,0.14161061880020992,district
29880,2019-04-01,KATIOLA,C3013,AS46000,0.1040460009157663,district
8940,2019-04-01,TREICHVILLE-MARCORY,C1072,AS27133,0.47399409136584697,district
17963,2019-04-01,DIMBOKRO,C2004,AS27138,0.6868057915716883,district
29890,2019-04-01,BOUNDIALI,C3014,AS21126,0.0,district
29926,2019-04-01,BOUNDIALI,C3014,AS27000,0.1620671812870196,district
6378,2019-04-01,COCODY-BINGERVILLE,C1055,AS42018,0.000130844777911234,district
1772,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1014,AS27138,0.09310472426662575,district
25355,2019-04-01,SOUBRE,C2064,AS27139,0.0,district
20154,2019-04-01,SOUBRE,C2015,AS27000,0.11314499178539825,district
30625,2019-04-01,MANKONO,C3017,AS27137,0.8261440873790447,district
15289,2019-04-01,TIASSALE,C1112,AS27134,0.21512104090506218,district
13468,2019-04-01,JACQUEVILLE,C1092,AS27137,0.6868057915716883,district
31651,2019-04-01,NIAKARAMADOUGOU,C3022,AS27000,0.3707324941591872,district
24144,2019-04-01,OUME,C2060,AS27138,0.6868057915716883,district
6640,2019-04-01,COCODY-BINGERVILLE,C1056,AS27137,0.022412910315035183,district
31576,2019-04-01,KORHOGO,C3021,AS27133,0.05025125628140703,district
10914,2019-04-01,ALEPE,C1083,AS46000,0.9255445239058545,district
3967,2019-04-01,YOPOUGON-OUEST-SONGON,C1028,AS21126,0.0273972602739726,district
17214,2019-04-01,BOUAFLE,C2002,AS21126,0.3,district
24188,2019-04-01,OUME,C2060,AS27139,0.1,district
31519,2019-04-01,OUANGOLO,C3020,AS42018,0.0,district
1337,2019-04-01,ABOBO-EST,C1011,AS21126,0.0,district
14504,2019-04-01,YOPOUGON-OUEST-SONGON,C1099,AS27133,0.48192418099068013,district
5489,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1035,AS27138,0.06925025147512029,district
24223,2019-04-01,OUME,C2060,AS42018,0.0,district
1302,2019-04-01,ABOBO-EST,C1010,AS27138,0.1944071702554572,district
31479,2019-04-01,OUANGOLO,C3020,AS27139,0.0,district
9189,2019-04-01,YOPOUGON-EST,C1073,AS27000,0.16294704116638078,district
10954,2019-04-01,ANYAMA,C1084,AS17005,0.2,district
24265,2019-04-01,OUME,C2060,AS46000,0.8,district
31435,2019-04-01,OUANGOLO,C3020,AS27138,0.6868057915716883,district
1382,2019-04-01,ABOBO-EST,C1011,AS27000,0.15186884407004733,district
17247,2019-04-01,BOUAFLE,C2002,AS27000,0.33139955276188365,district
20366,2019-04-01,SOUBRE,C2015,AS27139,0.0,district
24310,2019-04-01,ISSIA,C2061,AS27000,0.17283950617283947,district
3957,2019-04-01,YOPOUGON-OUEST-SONGON,C1028,AS17005,0.0,district
13423,2019-04-01,JACQUEVILLE,C1092,AS27134,0.5498227514987191,district
31391,2019-04-01,OUANGOLO,C3020,AS27137,0.7041392563368725,district
17280,2019-04-01,BOUAFLE,C2002,AS27132,0.08045632471260218,district
10960,2019-04-01,ANYAMA,C1084,AS21126,0.2,district
31347,2019-04-01,OUANGOLO,C3020,AS27134,0.41680176695008714,district
15408,2019-04-01,TIASSALE,C1112,AS27139,0.0,district
17196,2019-04-01,COCODY-BINGERVILLE,C1745,AS46000,0.02863684218074968,district
31696,2019-04-01,NIAKARAMADOUGOU,C3022,AS27132,0.06448013272596886,district
31736,2019-04-01,NIAKARAMADOUGOU,C3022,AS27133,0.2583333333333333,district
23902,2019-04-01,LAKOTA,C2059,AS27138,0.6868057915716883,district
10779,2019-04-01,ALEPE,C1083,AS27000,0.18554739023930655,district
32002,2019-04-01,TENGRELA,C3023,AS27133,0.7193298561370763,district
20503,2019-04-01,DIVO,C2016,AS27134,1.0,district
17151,2019-04-01,COCODY-BINGERVILLE,C1745,AS27134,0.035927219899775584,district
14496,2019-04-01,YOPOUGON-OUEST-SONGON,C1099,AS27132,0.09185376501920955,district
31957,2019-04-01,TENGRELA,C3023,AS27132,0.22531831535576577,district
1196,2019-04-01,ABOBO-EST,C1010,AS27133,0.16579966607289276,district
23957,2019-04-01,OUME,C2060,AS27000,0.8228955162048892,district
31926,2019-04-01,TENGRELA,C3023,AS27000,0.8398312371795287,district
4057,2019-04-01,YOPOUGON-OUEST-SONGON,C1028,AS27132,0.07992980792697595,district
17160,2019-04-01,COCODY-BINGERVILLE,C1745,AS27137,0.05162506425242665,district
10824,2019-04-01,ALEPE,C1083,AS27133,0.6230088187587927,district
24002,2019-04-01,OUME,C2060,AS27132,1.0,district
31860,2019-04-01,NIAKARAMADOUGOU,C3022,AS27138,0.6054276980634602,district
20458,2019-04-01,DIVO,C2016,AS27133,0.2844807237765422,district
1241,2019-04-01,ABOBO-EST,C1010,AS27134,0.11961715532375491,district
24092,2019-04-01,OUME,C2060,AS27134,0.3627634852984127,district
20411,2019-04-01,DIVO,C2016,AS27000,0.344,district
4012,2019-04-01,YOPOUGON-OUEST-SONGON,C1028,AS27000,0.06832185538637378,district
10869,2019-04-01,ALEPE,C1083,AS27138,0.7311521541084385,district
8078,2019-04-01,ABOBO-EST,C1066,AS27137,0.1389175308704364,district
1286,2019-04-01,ABOBO-EST,C1010,AS27137,0.20097844662385791,district
1427,2019-04-01,ABOBO-EST,C1011,AS27132,0.13555687450964274,district
31815,2019-04-01,NIAKARAMADOUGOU,C3022,AS27137,0.48676074506177647,district
24047,2019-04-01,OUME,C2060,AS27133,0.7845697053363562,district
7464,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27132,0.0966955657256048,district
13513,2019-04-01,JACQUEVILLE,C1092,AS27139,0.3,district
6684,2019-04-01,COCODY-BINGERVILLE,C1056,AS27138,0.013469608353537074,district
15444,2019-04-01,TIASSALE,C1112,AS42018,0.0,district
5444,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1035,AS27137,0.07717009483890509,district
17178,2019-04-01,COCODY-BINGERVILLE,C1745,AS27138,0.05099128057922396,district
20330,2019-04-01,SOUBRE,C2015,AS27138,0.14161061880020992,district
6598,2019-04-01,COCODY-BINGERVILLE,C1056,AS27134,0.02566516287622565,district
24326,2019-04-01,ISSIA,C2061,AS27132,0.3410392533323551,district
1550,2019-04-01,ABOBO-EST,C1011,AS27137,0.15317132753883345,district
11095,2019-04-01,ANYAMA,C1084,AS27133,0.7845697053363562,district
15334,2019-04-01,TIASSALE,C1112,AS27137,0.17873611277060808,district
30905,2019-04-01,KORHOGO,C3018,AS27134,0.7201863354037267,district
17444,2019-04-01,BOUAFLE,C2002,AS42018,0.6,district
5537,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1035,AS46000,0.2964478461881992,district
24596,2019-04-01,SAKASSOU,C2062,AS27134,0.7500905240049269,district
30882,2019-04-01,KORHOGO,C3018,AS27133,0.3100284028839852,district
13288,2019-04-01,JACQUEVILLE,C1092,AS27000,0.8228955162048892,district
1583,2019-04-01,ABOBO-EST,C1011,AS27138,0.17847970535912802,district
17514,2019-04-01,DALOA,C2003,AS27000,0.6063914211238327,district
3832,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1027,AS27138,0.17080860617838914,district
30837,2019-04-01,KORHOGO,C3018,AS27132,0.2057267351384998,district
24641,2019-04-01,SAKASSOU,C2062,AS27137,0.7041392563368725,district
11140,2019-04-01,ANYAMA,C1084,AS27134,0.6483889774089372,district
8209,2019-04-01,YOPOUGON-OUEST-SONGON,C1067,AS27000,0.06994458577838404,district
24686,2019-04-01,SAKASSOU,C2062,AS27138,0.7041392563368725,district
6514,2019-04-01,COCODY-BINGERVILLE,C1056,AS27132,0.031354601047448076,district
1643,2019-04-01,ABOBO-EST,C1011,AS46000,0.09821259286706849,district
30668,2019-04-01,MANKONO,C3017,AS27138,0.8261440873790447,district
24766,2019-04-01,SAKASSOU,C2062,AS42018,0.0,district
11185,2019-04-01,ANYAMA,C1084,AS27137,0.6356848059126052,district
3788,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1027,AS27137,0.15489597769578423,district
30950,2019-04-01,KORHOGO,C3018,AS27137,0.28176597272074655,district
14522,2019-04-01,YOPOUGON-OUEST-SONGON,C1099,AS27137,0.308668159935667,district
30747,2019-04-01,MANKONO,C3017,AS46000,0.9,district
24731,2019-04-01,SAKASSOU,C2062,AS27139,0.0,district
17559,2019-04-01,DALOA,C2003,AS27132,0.04733963059764505,district
1598,2019-04-01,ABOBO-EST,C1011,AS27139,0.0,district
30792,2019-04-01,KORHOGO,C3018,AS27000,0.3571428571428571,district
20209,2019-04-01,SOUBRE,C2015,AS27133,0.17956197318473152,district
30696,2019-04-01,MANKONO,C3017,AS27139,0.0,district
1868,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS17005,0.1,district
24551,2019-04-01,SAKASSOU,C2062,AS27133,0.7845697053363562,district
3870,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1027,AS42018,0.1,district
31304,2019-04-01,OUANGOLO,C3020,AS27133,0.7845697053363562,district
3912,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1027,AS46000,0.12555227329024662,district
31260,2019-04-01,OUANGOLO,C3020,AS27132,0.13612892209014343,district
24371,2019-04-01,ISSIA,C2061,AS27133,0.6971558829814472,district
1460,2019-04-01,ABOBO-EST,C1011,AS27133,0.1551680018832911,district
9144,2019-04-01,YOPOUGON-EST,C1073,AS21126,0.1,district
15379,2019-04-01,TIASSALE,C1112,AS27138,0.3033678888229005,district
31219,2019-04-01,OUANGOLO,C3020,AS27000,0.7898312371795286,district
7778,2019-04-01,ABOBO-EST,C1063,AS27133,0.013340312457066916,district
13378,2019-04-01,JACQUEVILLE,C1092,AS27133,0.7845697053363562,district
17313,2019-04-01,BOUAFLE,C2002,AS27133,0.6200337820843936,district
11005,2019-04-01,ANYAMA,C1084,AS27000,0.8228955162048892,district
24414,2019-04-01,ISSIA,C2061,AS27138,0.7041392563368725,district
31169,2019-04-01,NIAKARAMADOUGOU,C3019,AS27138,0.6790781195861619,district
7509,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27133,0.08316675011523589,district
8123,2019-04-01,ABOBO-EST,C1066,AS27138,0.11980243146536991,district
19123,2019-04-01,YAMOUSSOUKRO,C2009,AS17005,0.0,district
31006,2019-04-01,NIAKARAMADOUGOU,C3019,AS27000,0.7561763055289885,district
20248,2019-04-01,SOUBRE,C2015,AS27134,0.15162526564667383,district
17399,2019-04-01,BOUAFLE,C2002,AS27138,0.5006343120781089,district
31051,2019-04-01,NIAKARAMADOUGOU,C3019,AS27133,0.7845697053363562,district
24506,2019-04-01,SAKASSOU,C2062,AS27132,0.06448013272596886,district
1505,2019-04-01,ABOBO-EST,C1011,AS27134,0.1415940889948883,district
9115,2019-04-01,TREICHVILLE-MARCORY,C1072,AS27139,0.0,district
13333,2019-04-01,JACQUEVILLE,C1092,AS27132,0.11811656137659647,district
14513,2019-04-01,YOPOUGON-OUEST-SONGON,C1099,AS27134,0.32494896864072315,district
11050,2019-04-01,ANYAMA,C1084,AS27132,0.00956894720242531,district
24461,2019-04-01,SAKASSOU,C2062,AS27000,0.8228955162048892,district
20291,2019-04-01,SOUBRE,C2015,AS27137,0.1367741692452906,district
17366,2019-04-01,BOUAFLE,C2002,AS27137,0.5964689572507801,district
6556,2019-04-01,COCODY-BINGERVILLE,C1056,AS27133,0.45264824180984214,district
31083,2019-04-01,NIAKARAMADOUGOU,C3019,AS27134,1.0,district
4102,2019-04-01,YOPOUGON-OUEST-SONGON,C1028,AS27133,0.2178978025085251,district
3422,2019-04-01,ABOBO-EST,C1026,AS27134,0.0731963592598202,district
29440,2019-04-01,FERKESSEDOUGOU,C3012,AS27137,0.6868057915716883,district
28237,2019-04-01,TANDA,C2168,AS27134,0.9,district
26719,2019-04-01,TOUMODI,C2069,AS27138,0.6911374129285577,district
12149,2019-04-01,DABOU,C1088,AS27134,0.6983481363086116,district
28210,2019-04-01,TANDA,C2168,AS27133,0.254054054054054,district
19481,2019-04-01,BOUAKE NORD-OUEST,C2010,AS21126,0.0,district
26815,2019-04-01,VAVOUA,C2070,AS27000,0.8228955162048892,district
28183,2019-04-01,TANDA,C2168,AS27132,0.2,district
12630,2019-04-01,GRAND-BASSAM,C1090,AS27000,0.5504453274805173,district
26860,2019-04-01,VAVOUA,C2070,AS27132,0.8023036402509354,district
28156,2019-04-01,TANDA,C2168,AS27000,0.49230769230769234,district
2460,2019-04-01,YOPOUGON-EST,C1017,AS27138,0.2699482723176264,district
12194,2019-04-01,DABOU,C1088,AS27137,0.7190386066548828,district
19475,2019-04-01,BOUAKE NORD-OUEST,C2010,AS17005,0.0,district
2906,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS17005,0.1,district
18759,2019-04-01,SAN PEDRO,C2007,AS27137,0.6470975460648403,district
28129,2019-04-01,TANDA,C2168,AS21126,0.10932282396813289,district
26905,2019-04-01,VAVOUA,C2070,AS27133,0.7845697053363562,district
28123,2019-04-01,TANDA,C2168,AS17005,0.6,district
14920,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1106,AS27000,0.051658017590729854,district
26950,2019-04-01,VAVOUA,C2070,AS27134,0.45067390971089927,district
8677,2019-04-01,YOPOUGON-EST,C1070,AS21126,0.0,district
2477,2019-04-01,YOPOUGON-EST,C1017,AS42018,0.02205752709865317,district
28101,2019-04-01,GUEYO,C2131,AS42018,0.0,district
6029,2019-04-01,COCODY-BINGERVILLE,C1055,AS17005,0.0,district
12239,2019-04-01,DABOU,C1088,AS27138,0.7190386066548828,district
2861,2019-04-01,COCODY-BINGERVILLE,C1018,AS46000,0.3142857142857143,district
18812,2019-04-01,SEGUELA,C2008,AS17005,0.0,district
5807,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1054,AS27132,0.06361537257670816,district
18813,2019-04-01,SEGUELA,C2008,AS21126,0.0,district
18834,2019-04-01,SEGUELA,C2008,AS27000,0.03076923076923077,district
18765,2019-04-01,SAN PEDRO,C2007,AS27138,0.6644310108300245,district
14965,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1106,AS27132,0.05254888722295782,district
12675,2019-04-01,GRAND-BASSAM,C1090,AS27132,0.21586667789368125,district
28264,2019-04-01,TANDA,C2168,AS27137,0.5,district
28405,2019-04-01,GAGNOA,C2194,AS27133,0.1616567825766099,district
15008,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1106,AS27133,0.020857443125749702,district
7689,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27139,0.0,district
18624,2019-04-01,SAN PEDRO,C2007,AS27132,0.47416309057339123,district
26550,2019-04-01,TOUMODI,C2069,AS27132,0.17925867653959998,district
28394,2019-04-01,GAGNOA,C2194,AS27132,0.14917331509455628,district
2325,2019-04-01,YOPOUGON-EST,C1017,AS27133,0.15520928848753882,district
3002,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS27132,0.14015256783680163,district
26595,2019-04-01,TOUMODI,C2069,AS27133,0.7113296563851143,district
28383,2019-04-01,GAGNOA,C2194,AS27000,0.14772698205660434,district
18669,2019-04-01,SAN PEDRO,C2007,AS27133,0.6765465303758559,district
12059,2019-04-01,DABOU,C1088,AS27132,0.2,district
12720,2019-04-01,GRAND-BASSAM,C1090,AS27133,0.322938505976885,district
28372,2019-04-01,TANDA,C2168,AS46000,0.8,district
8552,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27134,0.0965995395691946,district
19527,2019-04-01,BOUAKE NORD-OUEST,C2010,AS27132,0.3,district
26640,2019-04-01,TOUMODI,C2069,AS27134,0.45402163552677555,district
14719,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS27134,0.010636363636363635,district
26685,2019-04-01,TOUMODI,C2069,AS27137,0.655909805983734,district
2415,2019-04-01,YOPOUGON-EST,C1017,AS27137,0.08857073845233929,district
2916,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS21126,0.0,district
28291,2019-04-01,TANDA,C2168,AS27138,0.8,district
19504,2019-04-01,BOUAKE NORD-OUEST,C2010,AS27000,0.9,district
28065,2019-04-01,GUEYO,C2131,AS27139,0.0,district
12104,2019-04-01,DABOU,C1088,AS27133,0.7857321988176741,district
18714,2019-04-01,SAN PEDRO,C2007,AS27134,0.42963950012082763,district
28318,2019-04-01,TANDA,C2168,AS27139,0.0,district
2957,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS27000,0.12603279239826956,district
2370,2019-04-01,YOPOUGON-EST,C1017,AS27134,0.013393202322090129,district
28345,2019-04-01,TANDA,C2168,AS42018,0.0,district
6035,2019-04-01,COCODY-BINGERVILLE,C1055,AS21126,0.0006541784769161664,district
8707,2019-04-01,YOPOUGON-EST,C1070,AS27000,0.09294012487620133,district
2311,2019-04-01,YOPOUGON-EST,C1017,AS27132,0.04457060136987301,district
2510,2019-04-01,COCODY-BINGERVILLE,C1018,AS17005,0.0,district
26995,2019-04-01,VAVOUA,C2070,AS27137,0.7041392563368725,district
7721,2019-04-01,ABOBO-EST,C1063,AS21126,0.0,district
27678,2019-04-01,KORHOGO,C2127,AS27137,0.4385714285714286,district
12551,2019-04-01,FRESCO,C1089,AS27139,0.0,district
12366,2019-04-01,FRESCO,C1089,AS27132,0.3033164466097221,district
8597,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27137,0.24919751583969024,district
27259,2019-04-01,ZUENOULA,C2071,AS27133,0.7857321988176741,district
27633,2019-04-01,KORHOGO,C2127,AS27134,0.34733863492218375,district
2640,2019-04-01,COCODY-BINGERVILLE,C1018,AS27133,0.11767754295187416,district
5939,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1054,AS27137,0.5900132934427925,district
27588,2019-04-01,KORHOGO,C2127,AS27133,0.6512562814070352,district
19203,2019-04-01,YAMOUSSOUKRO,C2009,AS27132,0.29582163092550023,district
14795,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS27138,0.0022222222222222222,district
2757,2019-04-01,COCODY-BINGERVILLE,C1018,AS27138,0.4599898580121704,district
27543,2019-04-01,KORHOGO,C2127,AS27132,0.0,district
18995,2019-04-01,SEGUELA,C2008,AS27138,0.6006246064865176,district
27300,2019-04-01,ZUENOULA,C2071,AS27134,0.3979682107176452,district
12506,2019-04-01,FRESCO,C1089,AS27138,0.7041392563368725,district
19163,2019-04-01,YAMOUSSOUKRO,C2009,AS27000,0.8228955162048892,district
19040,2019-04-01,SEGUELA,C2008,AS27139,0.0,district
19083,2019-04-01,SEGUELA,C2008,AS46000,0.4674354613076228,district
27316,2019-04-01,ZUENOULA,C2071,AS27137,0.7041392563368725,district
27504,2019-04-01,KORHOGO,C2127,AS27000,0.29166666666666663,district
2680,2019-04-01,COCODY-BINGERVILLE,C1018,AS27134,0.18514154965189386,district
8632,2019-04-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27138,0.2987571896310669,district
5894,2019-04-01,ADJAME-PLATEAU-ATTECOUBE,C1054,AS27134,0.0686158147859709,district
27465,2019-04-01,ZUENOULA,C2071,AS46000,0.789344007918265,district
2720,2019-04-01,COCODY-BINGERVILLE,C1018,AS27137,0.35016532976827097,district
27428,2019-04-01,ZUENOULA,C2071,AS42018,0.0,district
27349,2019-04-01,ZUENOULA,C2071,AS27138,0.6868057915716883,district
12456,2019-04-01,FRESCO,C1089,AS27134,0.8206437259149487,district
12411,2019-04-01,FRESCO,C1089,AS27133,0.7857321988176741,district
27218,2019-04-01,ZUENOULA,C2071,AS27132,0.2761664107439212,district
2790,2019-04-01,COCODY-BINGERVILLE,C1018,AS27139,0.0,district
27706,2019-04-01,KORHOGO,C2127,AS27138,0.7986792452830189,district
28020,2019-04-01,GUEYO,C2131,AS27138,0.7041392563368725,district
18860,2019-04-01,SEGUELA,C2008,AS27132,0.2799433405719133,district
12291,2019-04-01,DABOU,C1088,AS46000,0.07102082887220174,district
