,date,region,site_code,product_code,pred_share_regionlev,agg_level
44465,2019-10-01,KABADOUGOU-BAFING-FOLON,C5063,AS27137,0.23270663731643387,region
44462,2019-10-01,KABADOUGOU-BAFING-FOLON,C5063,AS27134,0.3460059468201944,region
44459,2019-10-01,KABADOUGOU-BAFING-FOLON,C5063,AS27133,0.11033907364537685,region
44456,2019-10-01,KABADOUGOU-BAFING-FOLON,C5063,AS27000,0.16021646659290617,region
44453,2019-10-01,KABADOUGOU-BAFING-FOLON,C5063,AS17005,0.06863411606831235,region
44450,2019-10-01,HAUT-SASSANDRA,C5060,AS27138,0.288621460839691,region
44447,2019-10-01,HAUT-SASSANDRA,C5060,AS27137,0.2290436982775726,region
44444,2019-10-01,HAUT-SASSANDRA,C5060,AS27133,0.3344124644793942,region
44369,2019-10-01,CAVALLY-GUEMON,C5017,AS46000,0.8910338022987363,region
44366,2019-10-01,CAVALLY-GUEMON,C5017,AS27138,0.05445464225952031,region
44363,2019-10-01,CAVALLY-GUEMON,C5017,AS27137,0.06073088634064243,region
44360,2019-10-01,CAVALLY-GUEMON,C5017,AS27133,0.4197084806017954,region
44279,2019-10-01,KABADOUGOU-BAFING-FOLON,C5004,AS27133,0.1676884646967745,region
44276,2019-10-01,KABADOUGOU-BAFING-FOLON,C5004,AS27132,0.16659349048255778,region
44273,2019-10-01,KABADOUGOU-BAFING-FOLON,C5004,AS27000,0.15992682381589113,region
44270,2019-10-01,KABADOUGOU-BAFING-FOLON,C5004,AS21126,0.2893464624470615,region
44267,2019-10-01,KABADOUGOU-BAFING-FOLON,C5003,AS27138,0.3238448807259508,region
44264,2019-10-01,KABADOUGOU-BAFING-FOLON,C5003,AS27137,0.15315176813864367,region
44261,2019-10-01,KABADOUGOU-BAFING-FOLON,C5003,AS27133,0.675082199405861,region
44258,2019-10-01,KABADOUGOU-BAFING-FOLON,C5003,AS27000,0.5027872207616086,region
44255,2019-10-01,CAVALLY-GUEMON,C5002,AS46000,0.09391083004965836,region
44252,2019-10-01,CAVALLY-GUEMON,C5002,AS27138,0.1692795539368822,region
44249,2019-10-01,CAVALLY-GUEMON,C5002,AS27137,0.1470117502680463,region
44246,2019-10-01,CAVALLY-GUEMON,C5002,AS27133,0.11399700797045158,region
44243,2019-10-01,CAVALLY-GUEMON,C5002,AS27132,0.14210470466900968,region
44240,2019-10-01,CAVALLY-GUEMON,C5002,AS27000,0.14844100396292498,region
44237,2019-10-01,TONKPI,C5001,AS27138,0.5997163735062329,region
44234,2019-10-01,TONKPI,C5001,AS27137,0.21440104979133098,region
44231,2019-10-01,TONKPI,C5001,AS27134,0.6538507396343115,region
44228,2019-10-01,TONKPI,C5001,AS27133,0.5358948316939488,region
44225,2019-10-01,TONKPI,C5001,AS27000,0.38732910984744773,region
44222,2019-10-01,AGNEBY-TIASSA-ME,C4061,AS27138,0.10116284490920166,region
44219,2019-10-01,AGNEBY-TIASSA-ME,C4061,AS27137,0.10116284490920166,region
44282,2019-10-01,KABADOUGOU-BAFING-FOLON,C5004,AS27137,0.13508289605210907,region
44213,2019-10-01,AGNEBY-TIASSA-ME,C4061,AS27133,0.10116284490920166,region
44285,2019-10-01,KABADOUGOU-BAFING-FOLON,C5004,AS27138,0.09097505268577452,region
44294,2019-10-01,KABADOUGOU-BAFING-FOLON,C5004,AS46000,0.12683660905618685,region
44357,2019-10-01,CAVALLY-GUEMON,C5017,AS27132,0.10753623188405799,region
44354,2019-10-01,CAVALLY-GUEMON,C5017,AS27000,0.4343270967184011,region
44351,2019-10-01,CAVALLY-GUEMON,C5017,AS21126,0.21547005396882346,region
44348,2019-10-01,TONKPI,C5016,AS27138,0.15615497708221412,region
44345,2019-10-01,TONKPI,C5016,AS27137,0.26698351910983786,region
44342,2019-10-01,TONKPI,C5016,AS27134,0.6910421360441206,region
44339,2019-10-01,TONKPI,C5016,AS27133,0.759664622605799,region
44336,2019-10-01,TONKPI,C5016,AS27000,0.11124280356934765,region
44333,2019-10-01,CAVALLY-GUEMON,C5015,AS46000,0.09427534119451508,region
44330,2019-10-01,CAVALLY-GUEMON,C5015,AS27138,0.3520197331606209,region
44327,2019-10-01,CAVALLY-GUEMON,C5015,AS27137,0.09322735734861562,region
44324,2019-10-01,CAVALLY-GUEMON,C5015,AS27133,0.12915906340585487,region
44321,2019-10-01,CAVALLY-GUEMON,C5015,AS27000,0.292644733160621,region
44318,2019-10-01,CAVALLY-GUEMON,C5015,AS21126,0.08667668734294683,region
44315,2019-10-01,TONKPI,C5006,AS27139,0.00011999818860084786,region
44312,2019-10-01,TONKPI,C5006,AS27138,0.45486990351506773,region
44309,2019-10-01,TONKPI,C5006,AS27137,0.3755747378514394,region
44306,2019-10-01,TONKPI,C5006,AS27134,0.414024596865072,region
44303,2019-10-01,TONKPI,C5006,AS27133,0.6461134734892878,region
44300,2019-10-01,TONKPI,C5006,AS27132,0.49919917922630813,region
44297,2019-10-01,TONKPI,C5006,AS27000,0.4608887713345095,region
44291,2019-10-01,KABADOUGOU-BAFING-FOLON,C5004,AS42018,0.0,region
43322,2019-10-01,AGNEBY-TIASSA-ME,C2065,AS46000,0.1194415631751429,region
43916,2019-10-01,N'ZI-IFOU-MORONOU,C4016,AS27133,0.10116284490920166,region
43910,2019-10-01,N'ZI-IFOU-MORONOU,C4016,AS21126,0.10116284490920166,region
43535,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3001,AS27000,0.06523858759952923,region
43532,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3001,AS21126,0.0022988505747126436,region
43529,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2214,AS27138,0.026855569858354612,region
43526,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2214,AS27133,0.029817627684584097,region
43523,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2214,AS27000,0.0686144273540822,region
43520,2019-10-01,GOH,C2194,AS27138,0.10747583544562811,region
43517,2019-10-01,GOH,C2194,AS27137,0.30376811520713953,region
43514,2019-10-01,GOH,C2194,AS27133,0.14970777860604342,region
43511,2019-10-01,GOH,C2194,AS27132,0.0258684336118771,region
43538,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3001,AS27132,0.03394454687116219,region
43508,2019-10-01,GOH,C2194,AS27000,0.1019705529162049,region
43502,2019-10-01,BOUNKANI-GONTOUGO,C2168,AS42018,0.1,region
43499,2019-10-01,BOUNKANI-GONTOUGO,C2168,AS27139,0.02359125095433846,region
43496,2019-10-01,BOUNKANI-GONTOUGO,C2168,AS27138,0.10116284490920166,region
43493,2019-10-01,BOUNKANI-GONTOUGO,C2168,AS27137,0.10116284490920166,region
43490,2019-10-01,BOUNKANI-GONTOUGO,C2168,AS27134,0.10116284490920166,region
43487,2019-10-01,BOUNKANI-GONTOUGO,C2168,AS27133,0.10116284490920166,region
43484,2019-10-01,BOUNKANI-GONTOUGO,C2168,AS27132,0.10116284490920166,region
43481,2019-10-01,BOUNKANI-GONTOUGO,C2168,AS27000,0.10116284490920166,region
43478,2019-10-01,BOUNKANI-GONTOUGO,C2168,AS21126,0.10116284490920166,region
43505,2019-10-01,BOUNKANI-GONTOUGO,C2168,AS46000,0.1194415631751429,region
43541,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3001,AS27133,0.04065674313623545,region
43544,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3001,AS27134,0.03593533812908498,region
43547,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3001,AS27137,0.02885351139877356,region
43610,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3012,AS27139,0.08609125095433846,region
43607,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3012,AS27138,0.10116284490920166,region
43604,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3012,AS27137,0.10116284490920166,region
43601,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3012,AS27134,0.10116284490920166,region
43598,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3012,AS27133,0.10116284490920166,region
43595,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3012,AS27132,0.10116284490920166,region
43592,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3012,AS27000,0.10116284490920166,region
43589,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3012,AS21126,0.10116284490920166,region
43586,2019-10-01,HAMBOL,C3011,AS27138,0.12610164108079172,region
43583,2019-10-01,HAMBOL,C3011,AS27137,0.10624348505242291,region
43580,2019-10-01,HAMBOL,C3011,AS27133,0.10624348505242291,region
43577,2019-10-01,HAMBOL,C3011,AS27000,0.17865729998471522,region
43574,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3010,AS42018,0.0,region
43571,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3010,AS27138,0.10116284490920166,region
43568,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3010,AS27137,0.10116284490920166,region
43565,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3010,AS27134,0.10116284490920166,region
43562,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3010,AS27133,0.10116284490920166,region
43559,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3010,AS27132,0.10116284490920166,region
43556,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3010,AS27000,0.10116284490920166,region
43553,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3001,AS27139,0.022113020022174114,region
43550,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3001,AS27138,0.02376990534948476,region
43475,2019-10-01,BOUNKANI-GONTOUGO,C2168,AS17005,0.07939076669544218,region
43472,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27139,0.01945144199851678,region
43469,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27138,0.10116284490920166,region
43466,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27137,0.10116284490920166,region
43388,2019-10-01,HAUT-SASSANDRA,C2070,AS27000,0.09962485987139952,region
43385,2019-10-01,BELIER,C2069,AS27139,0.4955535692377797,region
43382,2019-10-01,BELIER,C2069,AS27138,0.3689350530592982,region
43379,2019-10-01,BELIER,C2069,AS27137,0.826461038961039,region
43376,2019-10-01,BELIER,C2069,AS27134,0.7767017426466098,region
43373,2019-10-01,BELIER,C2069,AS27133,0.47492954000324905,region
43370,2019-10-01,BELIER,C2069,AS27132,0.4756745237980936,region
43367,2019-10-01,BELIER,C2069,AS27000,0.6796176745402089,region
43364,2019-10-01,BELIER,C2068,AS27139,0.019424584287671794,region
43361,2019-10-01,BELIER,C2068,AS27138,0.10116284490920166,region
43358,2019-10-01,BELIER,C2068,AS27137,0.10116284490920166,region
43355,2019-10-01,BELIER,C2068,AS27134,0.10116284490920166,region
43352,2019-10-01,BELIER,C2068,AS27133,0.10116284490920166,region
43349,2019-10-01,BELIER,C2068,AS27000,0.10116284490920166,region
43346,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2066,AS46000,0.1194415631751429,region
43343,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2066,AS27139,0.019544582476272644,region
43340,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2066,AS27138,0.10116284490920166,region
43337,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2066,AS27137,0.10116284490920166,region
43334,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2066,AS27134,0.10116284490920166,region
43331,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2066,AS27133,0.10116284490920166,region
43328,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2066,AS27000,0.10116284490920166,region
43391,2019-10-01,HAUT-SASSANDRA,C2070,AS27132,0.09962485987139952,region
43613,2019-10-01,HAMBOL,C3013,AS21126,0.07868552615534691,region
43394,2019-10-01,HAUT-SASSANDRA,C2070,AS27133,0.09962485987139952,region
43400,2019-10-01,HAUT-SASSANDRA,C2070,AS27137,0.09962485987139952,region
43463,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27133,0.10116284490920166,region
43460,2019-10-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27000,0.10116284490920166,region
43457,2019-10-01,PORO-TCHOLOGO-BAGOUE,C2127,AS42018,0.7,region
43454,2019-10-01,PORO-TCHOLOGO-BAGOUE,C2127,AS27139,0.07094629619399909,region
43451,2019-10-01,PORO-TCHOLOGO-BAGOUE,C2127,AS27138,0.10116284490920166,region
43448,2019-10-01,PORO-TCHOLOGO-BAGOUE,C2127,AS27137,0.10116284490920166,region
43445,2019-10-01,PORO-TCHOLOGO-BAGOUE,C2127,AS27134,0.10116284490920166,region
43442,2019-10-01,PORO-TCHOLOGO-BAGOUE,C2127,AS27133,0.10116284490920166,region
43439,2019-10-01,PORO-TCHOLOGO-BAGOUE,C2127,AS27132,0.10116284490920166,region
43436,2019-10-01,PORO-TCHOLOGO-BAGOUE,C2127,AS27000,0.10116284490920166,region
43433,2019-10-01,PORO-TCHOLOGO-BAGOUE,C2127,AS21126,0.10116284490920166,region
43430,2019-10-01,MARAHOUE,C2071,AS46000,0.13800437103483715,region
43427,2019-10-01,MARAHOUE,C2071,AS27139,0.019424584287671794,region
43424,2019-10-01,MARAHOUE,C2071,AS27138,0.10116284490920166,region
43421,2019-10-01,MARAHOUE,C2071,AS27137,0.10116284490920166,region
43418,2019-10-01,MARAHOUE,C2071,AS27134,0.10116284490920166,region
43415,2019-10-01,MARAHOUE,C2071,AS27133,0.10116284490920166,region
43412,2019-10-01,MARAHOUE,C2071,AS27132,0.10116284490920166,region
43409,2019-10-01,MARAHOUE,C2071,AS27000,0.10116284490920166,region
43406,2019-10-01,HAUT-SASSANDRA,C2070,AS46000,0.2998219310582795,region
43403,2019-10-01,HAUT-SASSANDRA,C2070,AS27138,0.10053962650614223,region
43397,2019-10-01,HAUT-SASSANDRA,C2070,AS27134,0.09962485987139952,region
43913,2019-10-01,N'ZI-IFOU-MORONOU,C4016,AS27000,0.10116284490920166,region
43616,2019-10-01,HAMBOL,C3013,AS27000,0.18803671282119558,region
43622,2019-10-01,HAMBOL,C3013,AS27133,0.24140063141093546,region
43832,2019-10-01,INDENIE-DJUABLIN,C4001,AS27000,0.23675668056598492,region
43829,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3043,AS27138,0.10116284490920166,region
43826,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3043,AS27137,0.10116284490920166,region
43823,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3043,AS27134,0.10116284490920166,region
43820,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3043,AS27133,0.10116284490920166,region
43817,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3043,AS21126,0.10116284490920166,region
43814,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3023,AS46000,0.3581168233598793,region
43811,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3023,AS42018,0.0,region
43808,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3023,AS27138,0.10116284490920166,region
43835,2019-10-01,INDENIE-DJUABLIN,C4001,AS27132,0.20785860830433384,region
43805,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3023,AS27137,0.10116284490920166,region
43799,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3023,AS27133,0.10116284490920166,region
43796,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3023,AS27132,0.10116284490920166,region
43793,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3023,AS27000,0.10116284490920166,region
43790,2019-10-01,HAMBOL,C3022,AS27138,0.09120228332620042,region
43787,2019-10-01,HAMBOL,C3022,AS27137,0.09120228332620042,region
43784,2019-10-01,HAMBOL,C3022,AS27133,0.09583804491560441,region
43781,2019-10-01,HAMBOL,C3022,AS27000,0.12870228332620043,region
43778,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3021,AS27138,0.10116284490920166,region
43775,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3021,AS27137,0.10116284490920166,region
43802,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3023,AS27134,0.10116284490920166,region
43838,2019-10-01,INDENIE-DJUABLIN,C4001,AS27133,0.1643866950200153,region
43841,2019-10-01,INDENIE-DJUABLIN,C4001,AS27134,0.44477806507218265,region
43844,2019-10-01,INDENIE-DJUABLIN,C4001,AS27137,0.15669759976750636,region
43907,2019-10-01,AGNEBY-TIASSA-ME,C4015,AS27138,0.10116284490920166,region
43904,2019-10-01,AGNEBY-TIASSA-ME,C4015,AS27137,0.10116284490920166,region
43901,2019-10-01,AGNEBY-TIASSA-ME,C4015,AS27134,0.10116284490920166,region
43898,2019-10-01,AGNEBY-TIASSA-ME,C4015,AS27133,0.10116284490920166,region
43895,2019-10-01,AGNEBY-TIASSA-ME,C4015,AS27132,0.10116284490920166,region
43892,2019-10-01,AGNEBY-TIASSA-ME,C4015,AS27000,0.10116284490920166,region
43889,2019-10-01,INDENIE-DJUABLIN,C4014,AS27137,0.14916666666666664,region
43886,2019-10-01,INDENIE-DJUABLIN,C4014,AS27132,0.5166252783891455,region
43883,2019-10-01,INDENIE-DJUABLIN,C4014,AS27000,0.5886316724864963,region
43880,2019-10-01,INDENIE-DJUABLIN,C4014,AS21126,0.14916666666666664,region
43877,2019-10-01,BOUNKANI-GONTOUGO,C4003,AS46000,0.11306613488929776,region
43874,2019-10-01,BOUNKANI-GONTOUGO,C4003,AS27137,0.10116284490920166,region
43871,2019-10-01,BOUNKANI-GONTOUGO,C4003,AS27133,0.10116284490920166,region
43868,2019-10-01,BOUNKANI-GONTOUGO,C4002,AS42018,0.5,region
43865,2019-10-01,BOUNKANI-GONTOUGO,C4002,AS27138,0.10836840076391914,region
43862,2019-10-01,BOUNKANI-GONTOUGO,C4002,AS27137,0.6445182464897574,region
43859,2019-10-01,BOUNKANI-GONTOUGO,C4002,AS27134,0.049494236962440194,region
43856,2019-10-01,BOUNKANI-GONTOUGO,C4002,AS27133,0.2290776983453396,region
43853,2019-10-01,BOUNKANI-GONTOUGO,C4002,AS27132,0.424939629618331,region
43850,2019-10-01,BOUNKANI-GONTOUGO,C4002,AS27000,0.20015490420686638,region
43847,2019-10-01,INDENIE-DJUABLIN,C4001,AS27138,0.056697599767506365,region
43772,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3021,AS27133,0.10116284490920166,region
43769,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3021,AS27132,0.10116284490920166,region
43766,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3021,AS27000,0.10116284490920166,region
43763,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3020,AS42018,0.0,region
43685,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3016,AS27137,0.10116284490920166,region
43682,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3016,AS27134,0.10116284490920166,region
43679,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3016,AS27133,0.10116284490920166,region
43676,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3016,AS27132,0.10116284490920166,region
43673,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3016,AS27000,0.10116284490920166,region
43670,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3015,AS27138,0.10116284490920166,region
43667,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3015,AS27137,0.10116284490920166,region
43664,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3015,AS27134,0.10116284490920166,region
43661,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3015,AS27133,0.10116284490920166,region
43658,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3015,AS27132,0.10116284490920166,region
43655,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3015,AS27000,0.10116284490920166,region
43652,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3015,AS21126,0.10116284490920166,region
43649,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3014,AS27138,0.02787924215734816,region
43646,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3014,AS27137,0.037907423374104784,region
43643,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3014,AS27134,0.02686509430815573,region
43640,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3014,AS27133,0.03561360272991484,region
43637,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3014,AS27000,0.05977480836181391,region
43634,2019-10-01,HAMBOL,C3013,AS46000,0.11521739130434783,region
43631,2019-10-01,HAMBOL,C3013,AS27138,0.452184009699355,region
43628,2019-10-01,HAMBOL,C3013,AS27137,0.5159285159285159,region
43625,2019-10-01,HAMBOL,C3013,AS27134,0.8261118482480712,region
43688,2019-10-01,WORODOUGOU-BERE,C3017,AS27000,0.5620676691729323,region
43619,2019-10-01,HAMBOL,C3013,AS27132,0.2653846153846154,region
43691,2019-10-01,WORODOUGOU-BERE,C3017,AS27133,0.4747852318184799,region
43697,2019-10-01,WORODOUGOU-BERE,C3017,AS27137,0.5427716492002206,region
43760,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27139,0.1816292387880477,region
43757,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27138,0.3231071595928575,region
43754,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27137,0.14329255281305425,region
43751,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27134,0.46812858477119945,region
43748,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27133,0.3024879817253696,region
43745,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27132,0.3105690838294601,region
43742,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27000,0.27488964812285055,region
43739,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3020,AS21126,0.2866692682750772,region
43736,2019-10-01,HAMBOL,C3019,AS27138,0.3216956076875481,region
43733,2019-10-01,HAMBOL,C3019,AS27137,0.2334023061820195,region
43730,2019-10-01,HAMBOL,C3019,AS27134,0.30334974302589396,region
43727,2019-10-01,HAMBOL,C3019,AS27133,0.37461717157808283,region
43724,2019-10-01,HAMBOL,C3019,AS27000,0.31357087582281956,region
43721,2019-10-01,HAMBOL,C3019,AS21126,0.30334974302589396,region
43718,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3018,AS27137,0.04340565879491271,region
43715,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3018,AS27134,0.03109805308943328,region
43712,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3018,AS27133,0.10415836703979134,region
43709,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3018,AS27132,0.02719571578185138,region
43706,2019-10-01,PORO-TCHOLOGO-BAGOUE,C3018,AS27000,0.03583706407844427,region
43703,2019-10-01,WORODOUGOU-BERE,C3017,AS46000,0.5154347826086957,region
43700,2019-10-01,WORODOUGOU-BERE,C3017,AS27138,0.4209183673469387,region
43694,2019-10-01,WORODOUGOU-BERE,C3017,AS27134,0.7436090225563909,region
42137,2019-10-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27134,0.06767733337400364,region
42044,2019-10-01,ABIDJAN 2,C1069,AS27138,0.02424579111926666,region
41630,2019-10-01,ABIDJAN 2,C1026,AS27000,0.03661016993063967,region
41747,2019-10-01,ABIDJAN 2,C1030,AS27138,0.024503732687946388,region
41996,2019-10-01,ABIDJAN 2,C1063,AS46000,0.0003087328950387838,region
41672,2019-10-01,ABIDJAN 2,C1027,AS42018,0.0,region
41462,2019-10-01,ABIDJAN 2,C1011,AS27133,0.029852576856613085,region
41570,2019-10-01,ABIDJAN 2,C1018,AS17005,0.02479767903496717,region
41750,2019-10-01,ABIDJAN 2,C1030,AS27139,0.012680939512002415,region
42062,2019-10-01,ABIDJAN 2,C1072,AS21126,0.01238827385657784,region
42065,2019-10-01,ABIDJAN 2,C1072,AS27000,0.08952097205055942,region
41882,2019-10-01,ABIDJAN 2,C1056,AS27137,0.021570855810169192,region
41933,2019-10-01,ABIDJAN 2,C1061,AS27137,0.08880721255201811,region
41456,2019-10-01,ABIDJAN 2,C1011,AS27000,0.027530603092701833,region
41753,2019-10-01,ABIDJAN 2,C1030,AS42018,0.0,region
41573,2019-10-01,ABIDJAN 2,C1018,AS21126,0.05409252418600754,region
42068,2019-10-01,ABIDJAN 2,C1072,AS27132,0.020324522714547946,region
41459,2019-10-01,ABIDJAN 2,C1011,AS27132,0.033174068837414174,region
41885,2019-10-01,ABIDJAN 2,C1056,AS27138,0.019309381710828483,region
41465,2019-10-01,ABIDJAN 2,C1011,AS27134,0.03090107434765458,region
41567,2019-10-01,ABIDJAN 1-GRANDS PONTS,C1017,AS42018,0.0,region
41891,2019-10-01,ABIDJAN 2,C1058,AS21126,0.06327146417340414,region
41477,2019-10-01,ABIDJAN 2,C1011,AS46000,0.0054643053453189965,region
41738,2019-10-01,ABIDJAN 2,C1030,AS27133,0.02863660996519693,region
41474,2019-10-01,ABIDJAN 2,C1011,AS27139,0.006710815681586814,region
42056,2019-10-01,ABIDJAN 1-GRANDS PONTS,C1070,AS27132,0.05846578350731711,region
41999,2019-10-01,ABIDJAN 2,C1066,AS27000,0.043688129754093905,region
41741,2019-10-01,ABIDJAN 2,C1030,AS27134,0.026864727133358145,region
41564,2019-10-01,ABIDJAN 1-GRANDS PONTS,C1017,AS27138,0.007861422139488473,region
41888,2019-10-01,ABIDJAN 2,C1056,AS46000,0.005941159058639015,region
41471,2019-10-01,ABIDJAN 2,C1011,AS27138,0.09049421438601216,region
41675,2019-10-01,ABIDJAN 2,C1027,AS46000,0.005987831194280089,region
41930,2019-10-01,ABIDJAN 2,C1061,AS27134,0.08880721255201811,region
42059,2019-10-01,ABIDJAN 1-GRANDS PONTS,C1070,AS27134,0.022383194304247546,region
41744,2019-10-01,ABIDJAN 2,C1030,AS27137,0.0267652067872871,region
41468,2019-10-01,ABIDJAN 2,C1011,AS27137,0.022578862101215572,region
41993,2019-10-01,ABIDJAN 2,C1063,AS42018,0.0,region
41669,2019-10-01,ABIDJAN 2,C1027,AS27138,0.030626969849285608,region
41453,2019-10-01,ABIDJAN 2,C1011,AS21126,0.005538363219951528,region
41756,2019-10-01,ABIDJAN 2,C1030,AS46000,0.005987831194280089,region
41873,2019-10-01,ABIDJAN 2,C1056,AS27132,0.01976618815652768,region
41582,2019-10-01,ABIDJAN 2,C1018,AS27133,0.053446374002812894,region
41987,2019-10-01,ABIDJAN 2,C1063,AS27138,0.012116177629424815,region
42080,2019-10-01,ABIDJAN 2,C1072,AS27138,0.0049207147590288915,region
41435,2019-10-01,ABIDJAN 2,C1010,AS27000,0.03385253165567742,region
41768,2019-10-01,ABIDJAN 1-GRANDS PONTS,C1034,AS27134,0.022747257115411618,region
41432,2019-10-01,AGNEBY-TIASSA-ME,C1009,AS27138,0.07956976890501499,region
41585,2019-10-01,ABIDJAN 2,C1018,AS27134,0.04761405432433131,region
41870,2019-10-01,ABIDJAN 2,C1056,AS27000,0.01976618815652768,region
42083,2019-10-01,ABIDJAN 2,C1072,AS27139,0.0014422184078198789,region
41771,2019-10-01,ABIDJAN 1-GRANDS PONTS,C1034,AS27138,0.022445040060801745,region
41660,2019-10-01,ABIDJAN 2,C1027,AS27133,0.043547267321323344,region
41429,2019-10-01,AGNEBY-TIASSA-ME,C1009,AS27137,0.057299050982123144,region
41939,2019-10-01,ABIDJAN 2,C1061,AS42018,0.0,region
41774,2019-10-01,ABIDJAN 2,C1035,AS27000,0.02629000763463731,region
41438,2019-10-01,ABIDJAN 2,C1010,AS27132,0.03385253165567742,region
42053,2019-10-01,ABIDJAN 1-GRANDS PONTS,C1070,AS27000,0.026988504128362834,region
41663,2019-10-01,ABIDJAN 2,C1027,AS27134,0.026735845951931864,region
42077,2019-10-01,ABIDJAN 2,C1072,AS27137,0.007333957810095176,region
41879,2019-10-01,ABIDJAN 2,C1056,AS27134,0.023614739070829942,region
