"year","month","region","district","site_code","product_code","stock_initial","stock_received","stock_distributed","stock_adjustment","stock_end","average_monthly_consumption","stock_stockout_days","stock_ordered"
2017,5,"BELIER","YAMOUSSOUKRO","C2009","AS42018",0,0,0,0,0,0,0,0
2017,5,"BELIER","YAMOUSSOUKRO","C2009","AS27137",10,0,1,0,9,0,0,0
2017,5,"BELIER","YAMOUSSOUKRO","C2009","AS27139",0,0,0,0,0,0,0,0
2017,5,"BELIER","YAMOUSSOUKRO","C2009","AS17005",97,0,0,0,97,0,0,0
2017,5,"BELIER","YAMOUSSOUKRO","C2009","AS46000",0,0,0,0,0,0,0,0
2017,6,"BELIER","YAMOUSSOUKRO","C2009","AS27132",41,0,8,0,33,6,0,0
2017,6,"BELIER","YAMOUSSOUKRO","C2009","AS27134",0,0,0,0,0,0,0,0
2017,6,"BELIER","YAMOUSSOUKRO","C2009","AS17005",97,0,0,0,97,0,0,
2017,6,"BELIER","YAMOUSSOUKRO","C2009","AS27133",50,0,50,0,0,33,0,4
2017,6,"BELIER","YAMOUSSOUKRO","C2009","AS27138",0,0,0,0,0,3,0,30
2017,6,"BELIER","YAMOUSSOUKRO","C2009","AS27137",9,0,0,10,19,0,0,0
2017,6,"BELIER","YAMOUSSOUKRO","C2009","AS27139",0,0,0,0,0,0,0,0
2017,6,"BELIER","YAMOUSSOUKRO","C2009","AS27000",208,0,22,0,186,31,0,0
2017,6,"BELIER","YAMOUSSOUKRO","C2009","AS46000",0,0,0,0,0,0,0,0
2017,6,"BELIER","YAMOUSSOUKRO","C2009","AS42018",0,0,0,0,0,0,0,0
2017,7,"BELIER","YAMOUSSOUKRO","C2009","AS46000",0,0,0,0,0,0,0,0
2017,7,"BELIER","YAMOUSSOUKRO","C2009","AS27133",0,0,0,0,0,31,0,93
2017,7,"BELIER","YAMOUSSOUKRO","C2009","AS27138",0,0,0,0,0,1,0,3
2017,7,"BELIER","YAMOUSSOUKRO","C2009","AS27137",19,0,0,0,19,0,0,0
2017,7,"BELIER","YAMOUSSOUKRO","C2009","AS27139",0,0,0,0,0,0,0,0
2017,7,"BELIER","YAMOUSSOUKRO","C2009","AS27000",186,0,26,0,160,21,0,0
2017,7,"BELIER","YAMOUSSOUKRO","C2009","AS27132",33,0,12,0,21,10,0,9
2017,7,"BELIER","YAMOUSSOUKRO","C2009","AS27134",0,0,0,0,0,0,0,0
2017,7,"BELIER","YAMOUSSOUKRO","C2009","AS17005",97,0,0,0,97,0,0,0
2017,7,"BELIER","YAMOUSSOUKRO","C2009","AS42018",0,0,0,0,0,0,0,0
2017,8,"BELIER","YAMOUSSOUKRO","C2009","AS42018",0,0,0,0,0,0,0,0
2017,8,"BELIER","YAMOUSSOUKRO","C2009","AS27133",0,0,0,0,0,17,0,150
2017,8,"BELIER","YAMOUSSOUKRO","C2009","AS27139",0,0,0,0,0,0,0,0
2017,8,"BELIER","YAMOUSSOUKRO","C2009","AS17005",97,0,0,0,97,0,0,0
2017,8,"BELIER","YAMOUSSOUKRO","C2009","AS46000",0,0,0,0,0,0,0,0
2017,8,"BELIER","YAMOUSSOUKRO","C2009","AS27134",0,0,0,0,0,0,0,0
2017,8,"BELIER","YAMOUSSOUKRO","C2009","AS27138",0,0,0,0,0,0,0,15
2017,8,"BELIER","YAMOUSSOUKRO","C2009","AS27137",19,0,0,0,19,0,0,0
2017,8,"BELIER","YAMOUSSOUKRO","C2009","AS27000",160,0,21,0,139,23,0,0
2017,8,"BELIER","YAMOUSSOUKRO","C2009","AS27132",21,0,12,12,21,11,0,20
2017,9,"BELIER","YAMOUSSOUKRO","C2009","AS27133",0,150,0,0,150,0,0,0
2017,9,"BELIER","YAMOUSSOUKRO","C2009","AS27132",21,20,2,0,39,9,0,0
2017,9,"BELIER","YAMOUSSOUKRO","C2009","AS27134",0,0,0,0,0,0,0,0
2017,9,"BELIER","YAMOUSSOUKRO","C2009","AS17005",97,0,0,0,97,0,0,0
2017,9,"BELIER","YAMOUSSOUKRO","C2009","AS46000",0,0,0,0,0,0,0,0
2017,9,"BELIER","YAMOUSSOUKRO","C2009","AS27138",0,0,0,0,0,0,0,30
2017,9,"BELIER","YAMOUSSOUKRO","C2009","AS27137",19,0,0,0,19,0,0,0
2017,9,"BELIER","YAMOUSSOUKRO","C2009","AS27139",0,0,0,0,0,0,0,0
2017,9,"BELIER","YAMOUSSOUKRO","C2009","AS27000",139,0,19,0,120,22,0,0
2017,9,"BELIER","YAMOUSSOUKRO","C2009","AS42018",0,0,0,0,0,0,0,0
2017,10,"BELIER","YAMOUSSOUKRO","C2009","AS17005",97,0,0,0,97,0,0,0
2017,10,"BELIER","YAMOUSSOUKRO","C2009","AS46000",0,0,0,0,0,0,0,0
2017,10,"BELIER","YAMOUSSOUKRO","C2009","AS27133",150,0,25,0,125,8,0,0
2017,10,"BELIER","YAMOUSSOUKRO","C2009","AS27138",0,0,0,0,0,0,0,30
2017,10,"BELIER","YAMOUSSOUKRO","C2009","AS27137",19,0,0,0,19,0,0,0
2017,10,"BELIER","YAMOUSSOUKRO","C2009","AS42018",0,0,0,0,0,0,0,0
2017,10,"BELIER","YAMOUSSOUKRO","C2009","AS27139",0,0,0,0,0,0,0,0
2017,10,"BELIER","YAMOUSSOUKRO","C2009","AS27000",120,0,12,0,108,17,0,40
2017,10,"BELIER","YAMOUSSOUKRO","C2009","AS27132",39,0,19,0,20,11,0,20
2017,10,"BELIER","YAMOUSSOUKRO","C2009","AS27134",0,0,0,0,0,0,0,0
2017,11,"BELIER","YAMOUSSOUKRO","C2009","AS27133",125,0,50,0,75,25,0,0
2017,11,"BELIER","YAMOUSSOUKRO","C2009","AS27138",0,0,0,0,0,0,0,30
2017,11,"BELIER","YAMOUSSOUKRO","C2009","AS27137",19,0,1,0,18,0,0,0
2017,11,"BELIER","YAMOUSSOUKRO","C2009","AS27139",0,0,0,0,0,0,0,0
2017,11,"BELIER","YAMOUSSOUKRO","C2009","AS27000",108,0,28,0,80,20,0,0
2017,11,"BELIER","YAMOUSSOUKRO","C2009","AS27132",20,0,5,0,15,9,0,12
2017,11,"BELIER","YAMOUSSOUKRO","C2009","AS27134",0,0,0,0,0,0,0,0
2017,11,"BELIER","YAMOUSSOUKRO","C2009","AS17005",97,0,0,0,97,0,0,0
2017,11,"BELIER","YAMOUSSOUKRO","C2009","AS46000",0,0,0,0,0,0,0,0
2017,11,"BELIER","YAMOUSSOUKRO","C2009","AS42018",0,0,0,0,0,0,0,0
2017,12,"BELIER","YAMOUSSOUKRO","C2009","AS46000",0,0,0,0,0,0,0,0
2017,12,"BELIER","YAMOUSSOUKRO","C2009","AS42018",0,0,0,0,0,0,0,0
2017,12,"BELIER","YAMOUSSOUKRO","C2009","AS17005",97,0,0,0,97,0,0,0
2017,12,"BELIER","YAMOUSSOUKRO","C2009","AS27133",75,0,41,0,34,39,0,100
2017,12,"BELIER","YAMOUSSOUKRO","C2009","AS27138",0,0,0,0,0,0,0,30
2017,12,"BELIER","YAMOUSSOUKRO","C2009","AS27137",18,0,4,0,14,2,0,0
2017,12,"BELIER","YAMOUSSOUKRO","C2009","AS27139",0,0,0,0,0,0,0,0
2017,12,"BELIER","YAMOUSSOUKRO","C2009","AS27000",80,0,18,0,62,19,0,40
2017,12,"BELIER","YAMOUSSOUKRO","C2009","AS27132",15,12,12,0,15,12,0,20
2017,12,"BELIER","YAMOUSSOUKRO","C2009","AS27134",0,0,0,0,0,0,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS46000",0,0,0,0,0,0,0,
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS42018",0,0,0,0,0,0,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27133",200,0,59,10,151,46,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27138",50,0,0,39,89,17,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27137",6,50,3,0,53,6,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27000",278,0,54,0,224,43,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27132",19,3,3,0,19,3,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27134",94,0,28,0,66,28,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27133",75,50,75,0,50,25,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27138",0,10,0,0,10,0,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27137",0,10,0,0,10,3,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27000",180,0,60,0,120,120,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS42018",0,0,0,0,0,0,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27132",6,102,0,0,108,10,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27134",0,100,0,0,100,33,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27132",14,0,4,0,10,3,0,0
2017,1,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27134",43,0,13,0,30,11,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27132",10,0,1,0,9,3,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27134",30,0,5,0,25,9,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27133",50,0,50,0,0,42,0,50
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27138",10,0,0,0,10,0,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27137",10,0,0,0,10,0,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27000",120,0,30,0,90,100,0,90
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27132",108,0,0,0,108,10,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27134",100,0,0,0,100,0,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS42018",0,0,0,0,0,0,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27133",151,0,48,0,103,45,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27138",89,0,39,0,50,27,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27137",53,0,1,0,52,6,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27000",224,0,55,0,169,50,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27132",19,0,7,0,12,5,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27134",66,0,17,0,49,22,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS46000",0,0,0,0,0,0,0,0
2017,2,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS42018",0,0,0,0,0,0,0,10
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27132",108,0,0,0,108,0,0,0
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27134",100,0,100,0,0,33,0,100
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27133",0,0,0,0,0,42,0,125
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27138",10,0,1,0,9,0,0,10
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27137",10,0,10,0,0,3,0,10
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27000",90,0,90,0,0,60,0,180
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS42018",0,0,0,6,6,0,0,10
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27132",9,0,8,0,1,4,0,
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27134",25,0,11,0,14,10,0,
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27133",103,0,37,0,66,48,0,0
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27138",50,0,0,0,50,13,0,0
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27137",52,0,4,0,48,3,0,0
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27000",169,0,56,0,113,55,0,0
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27132",12,0,0,0,12,3,0,0
2017,3,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27134",49,0,0,0,49,15,0,0
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27133",66,0,52,0,14,46,0,125
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27138",50,0,1,0,49,13,0,0
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27137",48,0,6,0,42,4,0,0
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27000",113,0,65,0,48,59,0,150
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27132",12,0,3,0,9,3,0,0
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27134",49,0,49,0,0,22,0,100
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27133",0,50,50,0,0,33,0,100
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27138",9,0,1,0,8,1,0,0
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27137",0,0,0,0,0,3,0,10
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27000",0,90,90,0,0,70,0,210
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27132",108,0,0,0,108,0,0,0
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27134",0,0,0,0,0,33,0,100
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS42018",6,0,6,0,0,2,0,10
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27134",14,0,5,0,9,7,0,100
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27000",0,0,0,0,0,0,0,30
2017,4,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27132",1,0,1,0,0,3,0,10
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27133",0,0,0,0,0,17,0,200
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27138",8,10,8,0,10,3,0,10
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27137",0,10,0,0,10,3,0,10
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27000",0,180,90,0,90,90,0,360
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27132",108,0,0,0,108,0,0,0
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27134",0,100,40,0,60,47,0,100
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS42018",0,10,0,0,10,2,0,10
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27000",0,0,0,0,0,0,0,30
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27132",0,11,2,0,9,4,0,0
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27134",9,100,11,0,98,9,0,0
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27133",14,0,14,0,0,34,0,100
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27138",49,0,19,50,80,7,0,0
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27137",42,0,5,0,37,5,0,0
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27000",48,0,48,0,0,56,0,200
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27132",9,0,5,10,14,3,0,0
2017,5,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27134",0,0,0,0,0,16,0,100
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27133",0,0,0,0,0,17,0,100
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS42018",10,10,0,0,20,2,0,0
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27138",10,0,7,0,3,5,0,12
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27137",10,10,0,0,20,0,0,0
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27000",90,360,60,0,390,80,0,0
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27132",108,0,0,0,108,0,0,0
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27134",60,100,60,0,100,33,0,0
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27000",0,20,0,0,20,0,0,0
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27132",9,10,7,0,12,3,0,0
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27134",98,100,6,0,192,7,0,0
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27133",0,0,0,0,0,22,0,100
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27138",80,0,63,0,17,28,0,0
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27137",37,0,1,0,36,4,0,0
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27000",0,67,8,0,59,40,0,50
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27132",14,0,7,0,7,5,0,0
2017,6,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27134",0,100,0,0,100,16,0,0
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27000",59,0,44,0,15,33,0,300
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27132",7,0,0,0,7,4,0,0
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27134",100,0,2,0,98,1,0,0
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27133",0,0,0,0,0,5,0,200
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27138",17,0,3,0,14,28,0,0
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27137",36,0,4,0,32,3,0,0
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27133",0,0,0,0,0,0,0,100
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS42018",20,0,0,0,20,0,0,0
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27138",3,0,3,0,0,6,0,10
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27137",20,0,10,0,10,3,0,0
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27000",390,0,180,0,210,110,0,120
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27132",108,0,0,0,108,0,0,0
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27134",100,0,100,0,0,67,0,100
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27000",20,0,0,0,20,0,0,0
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27132",12,0,6,0,6,5,0,0
2017,7,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27134",192,0,92,0,100,36,0,0
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27000",20,0,8,0,12,3,0,0
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27132",6,0,1,0,5,5,0,0
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27134",100,0,18,76,158,39,0,0
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS42018",20,0,0,0,20,0,0,0
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27132",108,0,18,0,90,6,0,0
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27134",0,100,0,0,100,53,0,0
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27133",0,0,0,0,0,0,0,100
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27138",0,0,0,0,0,3,0,10
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27137",10,0,0,0,10,3,0,0
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27000",210,120,150,0,180,130,0,210
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27134",98,0,54,0,44,19,0,200
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27133",0,0,0,0,0,0,0,200
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27138",14,0,9,0,5,25,0,70
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27137",32,0,6,0,26,4,0,0
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27000",15,100,27,0,88,26,0,50
2017,8,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27132",7,0,0,0,7,2,0,0
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27133",0,0,0,0,0,0,0,150
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27138",5,0,5,0,0,6,0,50
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27137",26,0,18,0,8,9,0,20
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27000",88,0,71,0,17,47,0,150
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27132",7,0,4,0,3,1,0,0
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27134",44,0,43,0,1,33,0,100
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27133",0,0,0,0,0,0,0,100
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27138",0,0,0,0,0,1,0,10
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS42018",20,0,0,0,20,0,0,0
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27137",10,0,0,0,10,3,0,0
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27000",180,0,120,0,60,150,0,390
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27132",90,0,30,0,60,16,0,0
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27134",100,0,0,0,100,33,0,0
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27000",12,0,12,0,0,7,0,0
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27132",5,0,3,0,2,3,0,0
2017,9,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27134",158,0,12,0,146,41,0,0
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27133",0,200,82,0,118,27,0,50
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27138",0,0,0,0,0,5,0,20
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27137",8,0,8,0,0,11,0,30
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27000",17,50,67,0,0,55,0,200
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27132",3,0,1,0,2,2,0,0
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1073","AS27134",1,200,16,0,185,38,0,0
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27133",0,100,100,0,0,33,0,100
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27138",0,0,0,0,0,0,0,10
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27137",10,0,5,0,5,2,0,10
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27000",60,630,138,0,552,136,0,0
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27132",60,0,0,0,60,16,0,0
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27134",100,0,26,0,74,9,0,100
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS42018",20,0,0,0,20,0,0,0
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27000",0,0,0,0,0,7,0,20
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27132",2,0,2,0,0,2,0,20
2017,10,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1070","AS27134",146,0,6,0,140,12,0,0
2017,11,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27133",0,0,0,0,0,33,0,100
2017,11,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27138",0,0,0,0,0,0,0,10
2017,11,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27137",5,0,4,0,1,3,0,10
2017,11,"ABIDJAN 1-GRANDS PONTS","YOPOUGON-EST","C1078","AS27000",552,0,134,0,418,131,0,0
